0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.80375e-09,-1.385748e-09,-1.040045e-09,-7.497627e-10,-5.122309e-10,-3.601532e-10,-1.929056e-10,-1.18642e-10,-1.300013e-10,-1.396137e-10,-1.531519e-10,-2.520827e-10,-2.908117e-10,-4.748175e-10,-5.439488e-10,-6.86035e-10,-7.411326e-10,-6.781631e-10,1.863889e-10,4.18003e-10,5.225337e-10,6.082632e-10,5.645215e-10,6.036715e-10,5.185178e-10,5.265832e-10,4.232424e-10,3.998104e-10,2.787928e-10,2.385026e-10,9.146275e-11,3.332037e-11,-1.440092e-10,-2.530059e-10,-4.818485e-10,-6.530725e-10,-9.118084e-10,-1.073787e-09,-1.264418e-09,-1.337257e-09,-1.430708e-09,-1.426777e-09,-1.504718e-09,-1.502953e-09,-1.601157e-09,-1.665494e-09,-1.782039e-09,-1.923981e-09,-2.135854e-09,-2.336577e-09,-2.693103e-09,-2.982056e-09,-3.376386e-09,-3.761001e-09,-4.101337e-09,-4.413768e-09,-4.506072e-09,-4.26959e-09,-3.821503e-09,-3.075393e-09,-2.162792e-09,-1.185916e-09,-1.413282e-10,7.043617e-10,1.398679e-09,1.789626e-09,1.980898e-09,1.924229e-09,1.877889e-09,1.762862e-09,1.868046e-09,1.998743e-09,2.386618e-09,2.686911e-09,3.145099e-09,3.341235e-09,3.540733e-09,3.415592e-09,3.275213e-09,2.87188e-09,2.744632e-09,2.508744e-09,2.948881e-09,3.476059e-09,4.788852e-09,5.918336e-09,7.118902e-09,6.496696e-09,4.715727e-09,6.90322e-10,-9.565226e-10,1.924023e-09,6.250242e-09,7.883426e-09,6.878052e-09,5.083098e-09,2.164773e-09,7.234223e-10,-1.363893e-09,-2.198859e-09,-3.214391e-09,-3.715787e-09,-3.801528e-09,-3.786421e-09,-3.517494e-09,-3.114078e-09,-2.701589e-09,-2.222779e-09
-2.820533e-08,-1.835759e-08,-1.627579e-08,-8.497728e-09,-8.483973e-09,-4.563634e-09,-6.562124e-09,4.155569e-10,-2.284101e-09,-2.218994e-09,-2.181091e-09,-3.67795e-09,-4.276722e-09,-7.002296e-09,-8.439862e-09,-9.482522e-09,-1.173948e-08,-8.609468e-09,1.205068e-09,6.736198e-09,7.119727e-09,1.125893e-08,6.967582e-09,1.029046e-08,6.418997e-09,8.533114e-09,5.534912e-09,6.378335e-09,3.316487e-09,4.221375e-09,3.189796e-10,1.133367e-09,-3.001391e-09,-3.441364e-09,-7.840005e-09,-9.605142e-09,-1.400481e-08,-1.618605e-08,-1.902205e-08,-1.996797e-08,-2.202216e-08,-2.061446e-08,-2.330766e-08,-2.238939e-08,-2.325142e-08,-2.621874e-08,-2.538135e-08,-2.896421e-08,-3.267696e-08,-3.320697e-08,-4.120988e-08,-4.462039e-08,-4.833239e-08,-5.839279e-08,-5.874558e-08,-6.579599e-08,-6.751683e-08,-6.178471e-08,-5.681076e-08,-4.619467e-08,-2.957565e-08,-1.932378e-08,3.872784e-11,1.014697e-08,2.159907e-08,2.642537e-08,3.067127e-08,2.763612e-08,2.942723e-08,2.510488e-08,2.950122e-08,2.799676e-08,3.79283e-08,3.791026e-08,4.860896e-08,4.872237e-08,5.357883e-08,4.95099e-08,5.142945e-08,3.893517e-08,4.547362e-08,3.325451e-08,4.715484e-08,4.970356e-08,7.401278e-08,8.452839e-08,1.111748e-07,8.153485e-08,7.225354e-08,7.585001e-09,-7.003655e-10,1.957775e-08,8.886347e-08,1.238407e-07,9.113428e-08,9.280082e-08,1.309093e-08,2.526589e-08,-3.155532e-08,-2.74103e-08,-3.829112e-08,-6.753046e-08,-5.035752e-08,-5.740032e-08,-5.378116e-08,-4.477741e-08,-4.194442e-08,-3.088081e-08
-1.159227e-07,-9.488493e-08,-6.583423e-08,-5.207958e-08,-3.066274e-08,-2.35127e-08,-9.272513e-09,-1.396043e-08,-5.948144e-09,-1.043822e-08,-9.299923e-09,-1.712461e-08,-1.908452e-08,-3.134581e-08,-3.492101e-08,-4.689068e-08,-4.692728e-08,-4.849182e-08,1.646927e-08,2.618315e-08,3.58015e-08,3.457026e-08,4.043564e-08,3.668572e-08,3.735438e-08,3.277059e-08,2.991578e-08,2.510973e-08,2.03202e-08,1.413102e-08,8.405157e-09,6.715623e-10,-7.42255e-09,-1.74767e-08,-3.006853e-08,-4.33887e-08,-5.867706e-08,-7.051243e-08,-8.240961e-08,-8.776555e-08,-9.27571e-08,-9.479912e-08,-9.704365e-08,-9.920488e-08,-1.057178e-07,-1.072489e-07,-1.193511e-07,-1.252932e-07,-1.39503e-07,-1.561503e-07,-1.747587e-07,-1.96498e-07,-2.24949e-07,-2.431341e-07,-2.747033e-07,-2.890444e-07,-2.965649e-07,-2.83749e-07,-2.514313e-07,-2.020375e-07,-1.471608e-07,-7.467303e-08,-1.42033e-08,4.774181e-08,8.971599e-08,1.186206e-07,1.27476e-07,1.290642e-07,1.199319e-07,1.187965e-07,1.189603e-07,1.352814e-07,1.516078e-07,1.816791e-07,2.017289e-07,2.233683e-07,2.294111e-07,2.282214e-07,2.095417e-07,1.96831e-07,1.702699e-07,1.751004e-07,1.841205e-07,2.358042e-07,3.05727e-07,3.985462e-07,4.549824e-07,4.653978e-07,3.05589e-07,5.243684e-08,-1.014905e-07,1.548035e-07,4.163771e-07,5.06634e-07,4.744319e-07,2.957096e-07,1.855663e-07,1.131646e-08,-6.189973e-08,-1.629263e-07,-2.175016e-07,-2.284886e-07,-2.580843e-07,-2.471433e-07,-2.290467e-07,-2.096619e-07,-1.753877e-07,-1.512806e-07
-3.229758e-07,-2.40615e-07,-1.849134e-07,-1.245668e-07,-9.080716e-08,-5.993107e-08,-4.64858e-08,-1.943868e-08,-2.118471e-08,-2.706378e-08,-2.573931e-08,-4.513533e-08,-5.135358e-08,-8.422556e-08,-9.697485e-08,-1.210084e-07,-1.323849e-07,-1.188907e-07,3.144975e-08,7.477452e-08,9.217063e-08,1.114084e-07,9.832385e-08,1.092963e-07,9.053417e-08,9.421157e-08,7.437026e-08,7.127408e-08,4.818033e-08,4.313181e-08,1.440929e-08,6.461734e-09,-2.713785e-08,-4.503282e-08,-8.697948e-08,-1.166592e-07,-1.628393e-07,-1.922308e-07,-2.252226e-07,-2.383128e-07,-2.563691e-07,-2.525889e-07,-2.694902e-07,-2.682102e-07,-2.828577e-07,-2.999079e-07,-3.147516e-07,-3.421284e-07,-3.826827e-07,-4.11789e-07,-4.808331e-07,-5.31939e-07,-5.953276e-07,-6.740024e-07,-7.251509e-07,-7.832032e-07,-8.029378e-07,-7.544045e-07,-6.7831e-07,-5.47532e-07,-3.780263e-07,-2.129556e-07,-2.074506e-08,1.266305e-07,2.503033e-07,3.192774e-07,3.547786e-07,3.415122e-07,3.365525e-07,3.125189e-07,3.352659e-07,3.528037e-07,4.286718e-07,4.751144e-07,5.609712e-07,5.944647e-07,6.293112e-07,6.060228e-07,5.871249e-07,5.037977e-07,4.957606e-07,4.409134e-07,5.264329e-07,6.182421e-07,8.519184e-07,1.047473e-06,1.270967e-06,1.131831e-06,8.37209e-07,1.205671e-07,-1.578066e-07,3.366723e-07,1.097134e-06,1.415278e-06,1.198576e-06,9.296291e-07,3.542177e-07,1.457871e-07,-2.570042e-07,-3.909136e-07,-5.364124e-07,-6.938213e-07,-6.582482e-07,-6.743968e-07,-6.283936e-07,-5.522341e-07,-4.847908e-07,-3.913865e-07
-6.346095e-07,-5.121626e-07,-3.601537e-07,-2.776145e-07,-1.68536e-07,-1.26087e-07,-5.911218e-08,-7.165202e-08,-3.26595e-08,-5.756568e-08,-5.014605e-08,-9.336092e-08,-1.037929e-07,-1.708336e-07,-1.910914e-07,-2.542191e-07,-2.573896e-07,-2.62098e-07,8.733954e-08,1.442472e-07,1.943385e-07,1.937764e-07,2.185771e-07,2.036105e-07,2.015047e-07,1.803105e-07,1.614558e-07,1.374949e-07,1.084945e-07,7.779743e-08,4.267389e-08,3.95618e-09,-4.36336e-08,-9.609074e-08,-1.671803e-07,-2.38316e-07,-3.231282e-07,-3.873165e-07,-4.523376e-07,-4.811612e-07,-5.099486e-07,-5.178517e-07,-5.334965e-07,-5.431406e-07,-5.772722e-07,-5.89908e-07,-6.503658e-07,-6.856669e-07,-7.647822e-07,-8.498355e-07,-9.574856e-07,-1.074048e-06,-1.224465e-06,-1.33296e-06,-1.494954e-06,-1.577672e-06,-1.619524e-06,-1.543658e-06,-1.370576e-06,-1.101248e-06,-7.946412e-07,-4.076763e-07,-6.935124e-08,2.638923e-07,4.949141e-07,6.506978e-07,7.013699e-07,7.052763e-07,6.600818e-07,6.483618e-07,6.548501e-07,7.367433e-07,8.344894e-07,9.893814e-07,1.106596e-06,1.219364e-06,1.255504e-06,1.244835e-06,1.150749e-06,1.067669e-06,9.401415e-07,9.484587e-07,1.012115e-06,1.283936e-06,1.673071e-06,2.165847e-06,2.488009e-06,2.503618e-06,1.667534e-06,2.751139e-07,-5.325313e-07,8.276505e-07,2.262398e-06,2.775823e-06,2.56314e-06,1.646875e-06,9.704054e-07,9.009241e-08,-3.618816e-07,-8.79663e-07,-1.162988e-06,-1.275126e-06,-1.392625e-06,-1.350345e-06,-1.251764e-06,-1.140131e-06,-9.59873e-07,-8.200931e-07
-1.102514e-06,-8.40512e-07,-6.305059e-07,-4.431077e-07,-3.061982e-07,-2.098343e-07,-1.386932e-07,-8.096153e-08,-6.964623e-08,-9.291551e-08,-8.840498e-08,-1.560881e-07,-1.764321e-07,-2.905791e-07,-3.309266e-07,-4.215225e-07,-4.505142e-07,-4.205454e-07,1.197398e-07,2.545063e-07,3.251849e-07,3.745575e-07,3.508564e-07,3.708911e-07,3.208561e-07,3.2033e-07,2.599024e-07,2.413788e-07,1.685579e-07,1.416824e-07,5.222238e-08,1.424362e-08,-9.334734e-08,-1.626505e-07,-3.02169e-07,-4.097089e-07,-5.663044e-07,-6.693762e-07,-7.834393e-07,-8.290524e-07,-8.875265e-07,-8.816831e-07,-9.306102e-07,-9.310422e-07,-9.844888e-07,-1.030918e-06,-1.097419e-06,-1.181923e-06,-1.319133e-06,-1.433151e-06,-1.654984e-06,-1.836497e-06,-2.066919e-06,-2.311546e-06,-2.51575e-06,-2.699109e-06,-2.764436e-06,-2.607385e-06,-2.332404e-06,-1.876581e-06,-1.308002e-06,-7.114687e-07,-7.116044e-08,4.52712e-07,8.715508e-07,1.114561e-06,1.227266e-06,1.193356e-06,1.160114e-06,1.092194e-06,1.153311e-06,1.234268e-06,1.47127e-06,1.658634e-06,1.931049e-06,2.063977e-06,2.171796e-06,2.104285e-06,2.014662e-06,1.76499e-06,1.686366e-06,1.549656e-06,1.798735e-06,2.147377e-06,2.920144e-06,3.625347e-06,4.331659e-06,3.958977e-06,2.836395e-06,4.217002e-07,-6.348971e-07,1.211622e-06,3.799656e-06,4.83569e-06,4.189209e-06,3.092362e-06,1.332528e-06,4.088347e-07,-8.169719e-07,-1.381477e-06,-1.900931e-06,-2.315576e-06,-2.30203e-06,-2.313255e-06,-2.153665e-06,-1.909381e-06,-1.657613e-06,-1.359366e-06
-1.633396e-06,-1.313334e-06,-9.256011e-07,-7.080067e-07,-4.326031e-07,-3.221379e-07,-1.599727e-07,-1.823143e-07,-8.187203e-08,-1.504336e-07,-1.266505e-07,-2.414874e-07,-2.652735e-07,-4.40674e-07,-4.909891e-07,-6.544072e-07,-6.621587e-07,-6.804879e-07,2.308316e-07,3.758833e-07,5.0885e-07,5.145172e-07,5.75231e-07,5.369703e-07,5.232408e-07,4.675601e-07,4.130687e-07,3.507114e-07,2.707839e-07,1.925617e-07,9.596757e-08,-2.503725e-09,-1.311375e-07,-2.660659e-07,-4.54899e-07,-6.387401e-07,-8.61927e-07,-1.027945e-06,-1.197746e-06,-1.270586e-06,-1.346849e-06,-1.361861e-06,-1.40503e-06,-1.425462e-06,-1.512098e-06,-1.545921e-06,-1.697809e-06,-1.788652e-06,-1.995757e-06,-2.207913e-06,-2.491997e-06,-2.789196e-06,-3.173303e-06,-3.457956e-06,-3.867084e-06,-4.078585e-06,-4.184412e-06,-3.974248e-06,-3.523376e-06,-2.81889e-06,-2.014986e-06,-1.015607e-06,-1.326862e-07,7.271765e-07,1.323216e-06,1.722663e-06,1.850636e-06,1.853867e-06,1.736552e-06,1.700664e-06,1.720475e-06,1.927585e-06,2.187622e-06,2.582833e-06,2.891397e-06,3.180364e-06,3.273147e-06,3.24195e-06,3.000881e-06,2.773909e-06,2.454521e-06,2.462599e-06,2.63327e-06,3.326762e-06,4.320902e-06,5.562473e-06,6.361672e-06,6.353689e-06,4.223427e-06,6.419128e-07,-1.409819e-06,2.129391e-06,5.828212e-06,7.159435e-06,6.584009e-06,4.258334e-06,2.465009e-06,2.457021e-07,-9.496936e-07,-2.26463e-06,-2.967066e-06,-3.312613e-06,-3.568472e-06,-3.478616e-06,-3.222514e-06,-2.932774e-06,-2.471947e-06,-2.106905e-06
-2.329342e-06,-1.789021e-06,-1.331726e-06,-9.504001e-07,-6.44212e-07,-4.48538e-07,-2.738587e-07,-1.801207e-07,-1.452659e-07,-1.966139e-07,-1.857165e-07,-3.329066e-07,-3.70513e-07,-6.19262e-07,-6.963397e-07,-9.000493e-07,-9.482907e-07,-9.126221e-07,2.742559e-07,5.498585e-07,7.405296e-07,8.485536e-07,8.0455e-07,8.231982e-07,7.068936e-07,6.855142e-07,5.46287e-07,4.947094e-07,3.3134e-07,2.623886e-07,6.584612e-08,-2.776608e-08,-2.647066e-07,-4.243439e-07,-7.3245e-07,-9.725583e-07,-1.317472e-06,-1.542185e-06,-1.792759e-06,-1.887674e-06,-2.009968e-06,-1.995034e-06,-2.090178e-06,-2.085451e-06,-2.199486e-06,-2.282126e-06,-2.43364e-06,-2.602283e-06,-2.893159e-06,-3.142442e-06,-3.605506e-06,-3.990845e-06,-4.489762e-06,-4.984513e-06,-5.431807e-06,-5.797217e-06,-5.913006e-06,-5.554533e-06,-4.925416e-06,-3.913363e-06,-2.678983e-06,-1.360675e-06,1.052331e-08,1.146138e-06,2.036924e-06,2.547582e-06,2.771013e-06,2.687773e-06,2.597381e-06,2.450162e-06,2.572358e-06,2.757692e-06,3.259535e-06,3.679613e-06,4.257432e-06,4.547026e-06,4.772433e-06,4.620892e-06,4.408069e-06,3.88202e-06,3.678911e-06,3.40892e-06,3.917359e-06,4.657977e-06,6.258601e-06,7.676957e-06,8.998471e-06,8.07696e-06,5.604376e-06,7.172782e-07,-1.467829e-06,2.574095e-06,8.092693e-06,1.025622e-05,8.925251e-06,6.491167e-06,2.882595e-06,8.097829e-07,-1.700815e-06,-2.94598e-06,-4.08492e-06,-4.850255e-06,-4.91118e-06,-4.896278e-06,-4.558751e-06,-4.04938e-06,-3.504233e-06,-2.886924e-06
-3.029962e-06,-2.433666e-06,-1.712803e-06,-1.306757e-06,-7.969194e-07,-5.955137e-07,-3.041696e-07,-3.407924e-07,-1.436344e-07,-2.864955e-07,-2.268394e-07,-4.541702e-07,-4.84558e-07,-8.244455e-07,-9.054964e-07,-1.221667e-06,-1.222742e-06,-1.303322e-06,4.764593e-07,7.675946e-07,1.122725e-06,1.204903e-06,1.315377e-06,1.183655e-06,1.078283e-06,9.092291e-07,7.449091e-07,5.846752e-07,3.857441e-07,2.048973e-07,-2.451781e-08,-2.443849e-07,-5.378448e-07,-8.325183e-07,-1.243908e-06,-1.632958e-06,-2.102432e-06,-2.44305e-06,-2.786174e-06,-2.92077e-06,-3.060456e-06,-3.060706e-06,-3.125599e-06,-3.132248e-06,-3.275975e-06,-3.318587e-06,-3.591105e-06,-3.748034e-06,-4.140486e-06,-4.525547e-06,-5.067414e-06,-5.613887e-06,-6.323952e-06,-6.839264e-06,-7.570493e-06,-7.905707e-06,-8.013425e-06,-7.473237e-06,-6.470994e-06,-4.979224e-06,-3.305699e-06,-1.298991e-06,4.642775e-07,2.129784e-06,3.261761e-06,3.977394e-06,4.167858e-06,4.100316e-06,3.83402e-06,3.723077e-06,3.767476e-06,4.164459e-06,4.704522e-06,5.473463e-06,6.096213e-06,6.639918e-06,6.806349e-06,6.699533e-06,6.20219e-06,5.705592e-06,5.080544e-06,5.06153e-06,5.378646e-06,6.625758e-06,8.312237e-06,1.022203e-05,1.101093e-05,1.035237e-05,6.353119e-06,3.04182e-07,-2.999778e-06,4.007859e-06,1.088013e-05,1.335288e-05,1.224484e-05,7.915458e-06,4.546868e-06,4.50997e-07,-1.782353e-06,-4.221406e-06,-5.47791e-06,-6.193695e-06,-6.610138e-06,-6.465893e-06,-5.985298e-06,-5.447416e-06,-4.590751e-06,-3.909822e-06
