NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.476881e-10,2.302741e-09,3.11726e-09,2.828398e-09,2.231544e-09,1.20325e-09,2.931701e-10,-8.559322e-10,-1.81864e-09,-2.986343e-09,-3.935256e-09,-5.05049e-09,-5.895694e-09,-6.855409e-09,-7.484285e-09,-8.173863e-09,-8.476222e-09,-8.795085e-09,-8.685459e-09,-8.567002e-09,-8.001324e-09,-7.425547e-09,-6.409985e-09,-5.408471e-09,-3.999446e-09,-2.651823e-09,-9.518074e-10,6.199302e-10,2.471979e-09,4.115992e-09,5.959754e-09,7.512278e-09,9.183987e-09,1.048686e-08,1.183783e-08,1.275523e-08,1.366508e-08,1.409538e-08,1.448329e-08,1.436976e-08,1.420414e-08,1.35409e-08,1.284035e-08,1.167033e-08,1.050051e-08,8.910845e-09,7.37656e-09,5.487417e-09,3.719662e-09,1.670679e-09,-1.875231e-10,-2.254379e-09,-4.070118e-09,-6.034459e-09,-7.706158e-09,-9.48125e-09,-1.0932e-08,-1.242245e-08,-1.349299e-08,-1.437825e-08,-1.445178e-08,-1.360987e-08,-1.104464e-08,-6.885058e-09,-2.587972e-09,-2.578179e-09,-1.257267e-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.501588e-09,3.549521e-08,4.726923e-08,4.359396e-08,3.358203e-08,1.856804e-08,3.898972e-09,-1.298725e-08,-2.838716e-08,-4.55415e-08,-6.067394e-08,-7.700611e-08,-9.051898e-08,-1.044714e-07,-1.146615e-07,-1.244814e-07,-1.296635e-07,-1.338175e-07,-1.327016e-07,-1.30185e-07,-1.221023e-07,-1.126113e-07,-9.766601e-08,-8.170082e-08,-6.076479e-08,-3.953905e-08,-1.416818e-08,1.044888e-08,3.811482e-08,6.378828e-08,9.130724e-08,1.155538e-07,1.404384e-07,1.608364e-07,1.808057e-07,1.952819e-07,2.085154e-07,2.155355e-07,2.208059e-07,2.19503e-07,2.163336e-07,2.066334e-07,1.953211e-07,1.778838e-07,1.594318e-07,1.355953e-07,1.116174e-07,8.32264e-08,5.572144e-08,2.490338e-08,-3.94158e-09,-3.500976e-08,-6.316203e-08,-9.265133e-08,-1.185689e-07,-1.451493e-07,-1.676404e-07,-1.89833e-07,-2.06457e-07,-2.193213e-07,-2.206143e-07,-2.068809e-07,-1.679263e-07,-1.030692e-07,-3.815404e-08,-3.888304e-08,-1.904362e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.656483e-08,1.6371e-07,2.242843e-07,2.028461e-07,1.603577e-07,8.390526e-08,1.858341e-08,-6.567196e-08,-1.339448e-07,-2.188512e-07,-2.856386e-07,-3.663954e-07,-4.253993e-07,-4.947002e-07,-5.3791e-07,-5.876208e-07,-6.072182e-07,-6.301962e-07,-6.201146e-07,-6.116711e-07,-5.688719e-07,-5.276971e-07,-4.527264e-07,-3.811715e-07,-2.781808e-07,-1.820812e-07,-5.853975e-08,5.32887e-08,1.873862e-07,3.040316e-07,4.371348e-07,5.468053e-07,6.671627e-07,7.585717e-07,8.555961e-07,9.190674e-07,9.841747e-07,1.012493e-06,1.04e-06,1.029228e-06,1.01699e-06,9.668111e-07,9.162754e-07,8.298966e-07,7.459032e-07,6.296731e-07,5.198223e-07,3.824364e-07,2.562102e-07,1.077503e-07,-2.455424e-08,-1.738993e-07,-3.027331e-07,-4.443112e-07,-5.623622e-07,-6.899424e-07,-7.916097e-07,-8.981498e-07,-9.714996e-07,-1.033187e-06,-1.032502e-06,-9.672809e-07,-7.738378e-07,-4.743472e-07,-1.683093e-07,-1.755725e-07,-8.898923e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.297918e-07,4.710873e-07,6.428256e-07,5.875695e-07,4.557982e-07,2.378556e-07,4.137899e-08,-1.974642e-07,-3.997337e-07,-6.386556e-07,-8.349052e-07,-1.060734e-06,-1.233504e-06,-1.425638e-06,-1.552231e-06,-1.687433e-06,-1.745546e-06,-1.803517e-06,-1.776067e-06,-1.743669e-06,-1.622215e-06,-1.495975e-06,-1.282455e-06,-1.069549e-06,-7.762363e-07,-4.93658e-07,-1.421725e-07,1.845028e-07,5.651531e-07,9.04349e-07,1.28097e-06,1.598921e-06,1.93787e-06,2.202171e-06,2.473076e-06,2.65611e-06,2.834653e-06,2.916056e-06,2.986216e-06,2.954957e-06,2.910921e-06,2.766517e-06,2.612844e-06,2.364846e-06,2.11573e-06,1.782708e-06,1.460325e-06,1.067543e-06,6.992944e-07,2.758308e-07,-1.085802e-07,-5.333191e-07,-9.064214e-07,-1.307625e-06,-1.648463e-06,-2.00808e-06,-2.300233e-06,-2.5973e-06,-2.805345e-06,-2.96892e-06,-2.957813e-06,-2.746725e-06,-2.175759e-06,-1.291466e-06,-4.283614e-07,-4.749744e-07,-2.512001e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.834427e-07,1.02077e-06,1.416902e-06,1.292333e-06,1.000261e-06,4.977335e-07,6.149496e-08,-4.778834e-07,-9.174179e-07,-1.449373e-06,-1.870038e-06,-2.368904e-06,-2.734335e-06,-3.156014e-06,-3.417226e-06,-3.711598e-06,-3.820576e-06,-3.943987e-06,-3.864122e-06,-3.788771e-06,-3.502804e-06,-3.222382e-06,-2.735774e-06,-2.267095e-06,-1.607914e-06,-9.894705e-07,-2.063008e-07,5.050351e-07,1.34812e-06,2.082803e-06,2.912609e-06,3.59629e-06,4.339044e-06,4.901158e-06,5.491e-06,5.871756e-06,6.256087e-06,6.411741e-06,6.556621e-06,6.464353e-06,6.358377e-06,6.018377e-06,5.672826e-06,5.1074e-06,4.554757e-06,3.805768e-06,3.095616e-06,2.219331e-06,1.41261e-06,4.734862e-07,-3.642516e-07,-1.301577e-06,-2.109989e-06,-2.990957e-06,-3.723892e-06,-4.50864e-06,-5.129198e-06,-5.769433e-06,-6.194698e-06,-6.52546e-06,-6.443497e-06,-5.917279e-06,-4.572855e-06,-2.599302e-06,-7.42016e-07,-9.279416e-07,-5.369181e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.067162e-07,1.890314e-06,2.651407e-06,2.444218e-06,1.844923e-06,8.741324e-07,7.504147e-09,-1.009323e-06,-1.852719e-06,-2.834078e-06,-3.624059e-06,-4.530608e-06,-5.205803e-06,-5.959027e-06,-6.430943e-06,-6.939354e-06,-7.12068e-06,-7.305364e-06,-7.130953e-06,-6.943351e-06,-6.384478e-06,-5.816401e-06,-4.887097e-06,-3.973797e-06,-2.730045e-06,-1.546461e-06,-8.162156e-08,1.263603e-06,2.827745e-06,4.203242e-06,5.729443e-06,6.996579e-06,8.347793e-06,9.375809e-06,1.043059e-05,1.111013e-05,1.177327e-05,1.202603e-05,1.223768e-05,1.202476e-05,1.176756e-05,1.109349e-05,1.039261e-05,9.302901e-06,8.222593e-06,6.798905e-06,5.434933e-06,3.785076e-06,2.253313e-06,4.992687e-07,-1.076718e-06,-2.81341e-06,-4.320716e-06,-5.938208e-06,-7.290697e-06,-8.713328e-06,-9.839099e-06,-1.09692e-05,-1.169938e-05,-1.220076e-05,-1.190889e-05,-1.070113e-05,-7.966653e-06,-4.098879e-06,-7.73625e-07,-1.382427e-06,-9.562749e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.236486e-07,3.15618e-06,4.562337e-06,4.237825e-06,3.113818e-06,1.314212e-06,-2.665104e-07,-2.072275e-06,-3.530816e-06,-5.213928e-06,-6.531627e-06,-8.050727e-06,-9.140399e-06,-1.037163e-05,-1.109007e-05,-1.188387e-05,-1.208925e-05,-1.231834e-05,-1.190784e-05,-1.14985e-05,-1.043334e-05,-9.382109e-06,-7.696735e-06,-6.073768e-06,-3.873528e-06,-1.815935e-06,7.315336e-07,3.031814e-06,5.713836e-06,8.029358e-06,1.060959e-05,1.270324e-05,1.494924e-05,1.660158e-05,1.831146e-05,1.934253e-05,2.036146e-05,2.064652e-05,2.088247e-05,2.036608e-05,1.980065e-05,1.850175e-05,1.718908e-05,1.519643e-05,1.325671e-05,1.071919e-05,8.324237e-06,5.433165e-06,2.786957e-06,-2.446363e-07,-2.92808e-06,-5.891112e-06,-8.418539e-06,-1.113889e-05,-1.336277e-05,-1.570851e-05,-1.749813e-05,-1.928233e-05,-2.030815e-05,-2.087862e-05,-1.994443e-05,-1.729694e-05,-1.192744e-05,-4.912616e-06,4.015943e-07,-1.368068e-06,-1.504676e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.442625e-07,1.231284e-06,5.095202e-06,7.658031e-06,7.230423e-06,5.007871e-06,1.712831e-06,-1.227585e-06,-4.340764e-06,-6.860292e-06,-9.61174e-06,-1.176782e-05,-1.415338e-05,-1.584724e-05,-1.768792e-05,-1.870298e-05,-1.976707e-05,-1.988643e-05,-1.998254e-05,-1.905893e-05,-1.808946e-05,-1.608521e-05,-1.407162e-05,-1.107191e-05,-8.157946e-06,-4.363437e-06,-7.996643e-07,3.491258e-06,7.369262e-06,1.179005e-05,1.559576e-05,1.975014e-05,2.309098e-05,2.659851e-05,2.911968e-05,3.165884e-05,3.307964e-05,3.44153e-05,3.455351e-05,3.455969e-05,3.335167e-05,3.202736e-05,2.953481e-05,2.699964e-05,2.339854e-05,1.987882e-05,1.544132e-05,1.12445e-05,6.307329e-06,1.787115e-06,-3.284438e-06,-7.765113e-06,-1.261934e-05,-1.673884e-05,-2.10869e-05,-2.460024e-05,-2.821511e-05,-3.088432e-05,-3.340224e-05,-3.457692e-05,-3.47135e-05,-3.208898e-05,-2.609889e-05,-1.544756e-05,-2.5384e-06,5.287183e-06,3.622556e-07,-2.154893e-05,-3.693376e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.274822e-07,1.829485e-06,8.409951e-06,1.345038e-05,1.277762e-05,8.047015e-06,1.567702e-06,-4.138329e-06,-9.77329e-06,-1.42345e-05,-1.88804e-05,-2.241836e-05,-2.621614e-05,-2.876128e-05,-3.146158e-05,-3.269041e-05,-3.393708e-05,-3.352475e-05,-3.303979e-05,-3.079162e-05,-2.84697e-05,-2.438879e-05,-2.033557e-05,-1.463727e-05,-9.165524e-06,-2.257305e-06,4.145742e-06,1.170173e-05,1.842021e-05,2.596511e-05,3.231694e-05,3.916214e-05,4.447655e-05,4.998401e-05,5.367931e-05,5.733492e-05,5.897638e-05,6.043135e-05,5.97684e-05,5.887475e-05,5.58706e-05,5.270074e-05,4.753573e-05,4.236833e-05,3.541553e-05,2.87056e-05,2.049261e-05,1.28209e-05,3.971001e-06,-4.018743e-06,-1.285103e-05,-2.051876e-05,-2.872132e-05,-3.551423e-05,-4.25927e-05,-4.808998e-05,-5.363771e-05,-5.738196e-05,-6.065171e-05,-6.128515e-05,-5.961345e-05,-5.244424e-05,-3.841882e-05,-1.572814e-05,9.630656e-06,2.094076e-05,7.271154e-06,-2.856271e-05,-5.029949e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
