5.554326e-11,1.196e-10,3.907201e-12,8.537177e-10,1.842318e-10,1.250233e-10,2.751937e-10,6.172746e-10,6.326782e-10,2.447729e-10,2.020338e-10,5.998831e-10,2.659325e-10,1.550963e-10,3.931339e-10,2.258892e-11,3.322519e-10,7.17985e-10,4.041029e-10,2.498844e-10,8.360704e-10,1.062051e-10,1.508712e-10,3.952706e-10,5.71907e-11,2.009849e-11,3.434035e-10,1.351261e-10,1.916596e-10,1.399507e-10,1.539287e-10,2.444354e-10,1.414756e-10,2.90397e-10,4.399367e-10,5.576e-10,4.498847e-10,6.234638e-10,1.244481e-10,3.404915e-10,6.754829e-11,5.661714e-10,1.387118e-10,1.299735e-10,1.990562e-10,2.738989e-10,1.57374e-10,7.194507e-10,2.386178e-10,2.794112e-10,8.098491e-11,5.027655e-11,7.594228e-11,4.329134e-10,6.105487e-11,9.511851e-10,1.665682e-10,3.001881e-10,2.517998e-10,6.280943e-10
3.404699e-07,5.366663e-07,1.150992e-07,2.339672e-06,4.887391e-06,3.634441e-06,1.945057e-06,1.329564e-06,6.516081e-07,5.638126e-07,3.393006e-07,2.167566e-07,1.58313e-07,6.654412e-08,3.071132e-08,3.507805e-08,5.621803e-08,1.039763e-07,1.163683e-07,1.550433e-07,1.646885e-07,1.955301e-07,2.045386e-07,2.298284e-07,2.38655e-07,2.592622e-07,2.692035e-07,2.853154e-07,2.971314e-07,3.090434e-07,3.232828e-07,3.309704e-07,3.4792e-07,3.523082e-07,3.717337e-07,3.732123e-07,3.951597e-07,3.942933e-07,4.185888e-07,4.158761e-07,4.425324e-07,4.387531e-07,4.671672e-07,4.635606e-07,4.92806e-07,4.916664e-07,5.195552e-07,5.251177e-07,5.481323e-07,5.681071e-07,5.921268e-07,5.434198e-07,6.986722e-07,5.145757e-07,5.616184e-07,6.316751e-08,2.54932e-07,2.187303e-07,2.606635e-07,4.520233e-07
1.836503e-06,5.133818e-07,1.363666e-06,5.768808e-06,8.498865e-06,6.587319e-06,4.290711e-06,1.03172e-06,2.727889e-06,1.918992e-07,7.344228e-07,4.834113e-07,1.862626e-07,1.68632e-07,5.37913e-08,4.667281e-08,2.140251e-07,1.497529e-07,3.155532e-07,2.573068e-07,3.868654e-07,3.470784e-07,4.442953e-07,4.230509e-07,4.923863e-07,4.892186e-07,5.341865e-07,5.493508e-07,5.70885e-07,6.052059e-07,6.045792e-07,6.571563e-07,6.361738e-07,7.072644e-07,6.670705e-07,7.554199e-07,6.986099e-07,8.018043e-07,7.322097e-07,8.466392e-07,7.689652e-07,8.906055e-07,8.103119e-07,9.332055e-07,8.596326e-07,9.704022e-07,9.2615e-07,9.917751e-07,1.020065e-06,1.008776e-06,9.313902e-07,1.813944e-06,1.834086e-07,1.788434e-06,4.520903e-07,1.944014e-07,4.113857e-07,4.263738e-07,1.246757e-06,3.269988e-07
3.945426e-06,5.954808e-06,5.175982e-06,3.423476e-06,1.497774e-05,9.132935e-06,2.100207e-06,7.936033e-06,4.067178e-06,4.753965e-06,2.377726e-07,1.591794e-07,5.76686e-07,2.812675e-07,2.733784e-07,5.298992e-07,1.223365e-07,6.886717e-07,1.699756e-07,7.524364e-07,3.36732e-07,7.87345e-07,4.851182e-07,8.136582e-07,6.146166e-07,8.296022e-07,7.355807e-07,8.366837e-07,8.518053e-07,8.370566e-07,9.64208e-07,8.343073e-07,1.07068e-06,8.333579e-07,1.172602e-06,8.360983e-07,1.268511e-06,8.468571e-07,1.356911e-06,8.687329e-07,1.436161e-06,9.064827e-07,1.502363e-06,9.679827e-07,1.543924e-06,1.077506e-06,1.523867e-06,1.284175e-06,1.395942e-06,1.582287e-06,2.017216e-06,1.586993e-06,5.697842e-06,1.932822e-06,2.983945e-06,7.349514e-07,1.404949e-06,2.143521e-06,2.318701e-06,4.719991e-06
1.204323e-05,1.199496e-05,1.09818e-05,2.022294e-05,1.016085e-05,1.006636e-05,1.239842e-05,9.108006e-06,1.598017e-05,7.846954e-06,1.957466e-06,1.803177e-06,8.41618e-07,9.467757e-07,1.13353e-06,6.433743e-07,1.424891e-06,3.889819e-07,1.493426e-06,2.016938e-07,1.449737e-06,3.709561e-07,1.392409e-06,6.03416e-07,1.324819e-06,8.264564e-07,1.243783e-06,1.048173e-06,1.148003e-06,1.270321e-06,1.043275e-06,1.486429e-06,9.377307e-07,1.696412e-06,8.387667e-07,1.895664e-06,7.603427e-07,2.075913e-06,7.171194e-07,2.230168e-06,7.1926e-07,2.349021e-06,7.774011e-07,2.411576e-06,9.171092e-07,2.353559e-06,1.216669e-06,2.019084e-06,1.772966e-06,1.35913e-06,5.401153e-07,9.087964e-06,8.562406e-06,9.2482e-06,3.666894e-06,1.098158e-06,1.089481e-06,4.363616e-06,7.848491e-06,9.055974e-06
2.149993e-05,2.356055e-05,2.507621e-05,4.922791e-06,2.783739e-05,1.160973e-05,7.394553e-06,2.617062e-05,2.459519e-05,1.785251e-05,1.143242e-06,4.114461e-06,3.608713e-06,3.411165e-06,2.38261e-06,3.46428e-06,2.1102e-06,3.573987e-06,1.657629e-06,3.301119e-06,1.126436e-06,2.937885e-06,7.744536e-07,2.581302e-06,7.227599e-07,2.205485e-06,9.897598e-07,1.798106e-06,1.427897e-06,1.357881e-06,1.935203e-06,8.969598e-07,2.460801e-06,4.360672e-07,2.987396e-06,1.585156e-07,3.487681e-06,5.159285e-07,3.931787e-06,8.862285e-07,4.289244e-06,1.177268e-06,4.508619e-06,1.354641e-06,4.487062e-06,1.414466e-06,3.976683e-06,1.656888e-06,2.405385e-06,2.902907e-06,4.097617e-06,1.212292e-05,2.090124e-05,1.346981e-05,9.299646e-06,3.78859e-06,4.664424e-06,8.879481e-06,1.30915e-05,1.842786e-05
3.329421e-05,3.808854e-05,3.144547e-05,4.648482e-05,3.036534e-06,9.799513e-06,2.582238e-05,3.375864e-05,4.357476e-05,2.597074e-05,2.645075e-06,1.609844e-05,1.448807e-05,1.126062e-05,1.02632e-05,9.039441e-06,1.04258e-05,8.3758e-06,9.944501e-06,6.945179e-06,8.726108e-06,5.342376e-06,7.422052e-06,3.905338e-06,6.106045e-06,2.714548e-06,4.741898e-06,2.232383e-06,3.367766e-06,3.003893e-06,2.250914e-06,4.495347e-06,2.16909e-06,6.219117e-06,3.278702e-06,7.978535e-06,4.761e-06,9.623443e-06,6.199847e-06,1.102554e-05,7.396309e-06,1.202272e-05,8.137774e-06,1.235038e-05,8.119184e-06,1.154286e-05,6.921703e-06,8.647519e-06,4.175953e-06,2.221152e-06,1.249642e-06,2.402632e-05,2.874591e-05,2.441406e-05,1.36312e-05,3.045088e-06,3.463738e-06,1.333169e-05,2.15697e-05,2.89472e-05
5.226666e-05,5.090994e-05,5.988849e-05,2.004175e-05,4.477963e-05,1.343097e-05,2.280735e-05,5.809558e-05,5.614328e-05,4.43989e-05,2.518889e-05,6.507792e-05,5.375587e-05,4.135102e-05,3.26155e-05,3.603038e-05,3.163649e-05,3.583632e-05,2.932718e-05,3.225706e-05,2.463949e-05,2.727365e-05,1.972412e-05,2.224562e-05,1.507211e-05,1.721393e-05,1.095998e-05,1.229594e-05,8.856682e-06,8.537088e-06,1.087605e-05,8.830848e-06,1.583661e-05,1.327784e-05,2.186709e-05,1.913442e-05,2.801327e-05,2.499587e-05,3.36402e-05,3.014256e-05,3.817887e-05,3.3868e-05,4.079976e-05,3.514735e-05,4.021249e-05,3.256103e-05,3.470993e-05,2.426592e-05,1.94609e-05,1.055033e-05,3.069508e-06,3.127007e-05,4.486191e-05,3.412991e-05,1.821326e-05,9.636557e-06,1.07988e-05,1.908459e-05,3.225366e-05,3.95624e-05
6.590509e-05,7.341889e-05,6.385399e-05,7.947273e-05,1.587732e-05,6.647459e-06,3.746098e-05,7.820881e-05,7.521303e-05,5.825371e-05,0.0001204951,0.0001909897,0.0001377559,0.0001048731,8.966022e-05,9.242415e-05,9.057876e-05,9.233448e-05,8.636352e-05,8.28185e-05,7.471248e-05,6.912126e-05,6.162788e-05,5.524062e-05,4.869894e-05,4.16514e-05,3.63025e-05,2.92853e-05,2.679855e-05,2.297906e-05,2.657917e-05,2.958053e-05,3.730986e-05,4.438912e-05,5.302902e-05,6.154444e-05,6.978705e-05,7.828211e-05,8.537743e-05,9.282875e-05,9.803674e-05,0.0001032162,0.0001053366,0.0001064371,0.0001036647,9.846692e-05,8.922892e-05,7.540754e-05,5.347983e-05,2.048464e-05,2.489214e-05,4.134072e-05,5.919543e-05,4.641459e-05,2.743639e-05,6.367074e-06,8.789528e-06,2.448412e-05,4.29578e-05,5.571074e-05
9.461458e-05,8.653771e-05,0.0001084894,4.041266e-05,6.695646e-05,1.627674e-05,4.310503e-05,0.0001016596,0.0001057639,3.765917e-05,0.0003533295,0.0004012951,0.0002680112,0.0002188226,0.000179792,0.0001996163,0.0001847154,0.0002019467,0.0001773226,0.000183463,0.0001534069,0.000155115,0.0001259172,0.0001257094,9.884516e-05,9.644821e-05,7.353188e-05,6.884815e-05,5.622494e-05,5.132964e-05,6.054733e-05,6.026783e-05,8.6199e-05,9.013386e-05,0.0001208521,0.0001266335,0.0001571678,0.0001627801,0.0001907125,0.0001944206,0.0002176858,0.0002171493,0.0002327259,0.0002243871,0.0002279073,0.0002078358,0.000195783,0.0001618993,0.0001239585,5.394289e-05,5.290675e-05,3.248307e-05,8.43759e-05,5.904284e-05,3.135081e-05,1.652299e-05,1.858362e-05,3.281248e-05,5.831077e-05,6.711816e-05
