4.000135e-11,1.985927e-11,2.896759e-10,2.013501e-10,1.054423e-10,3.516756e-10,5.647224e-11,7.55202e-11,1.083419e-10,2.15642e-10,2.354608e-10,8.157446e-11,3.611951e-10,1.782036e-10,2.216761e-10,2.969453e-10,1.047437e-10,2.223345e-11,3.356124e-10,8.595198e-11,3.550664e-11,1.70661e-10,3.05925e-10,1.115262e-10,6.963649e-10,1.289574e-10,6.121796e-11,1.42295e-10,1.071971e-10,2.297039e-10,3.768372e-11,2.755911e-10,2.933117e-10,3.193209e-10,1.270013e-10,8.262412e-12,2.380716e-10,1.49391e-10,3.865847e-10,3.145889e-11,5.276467e-10,1.37894e-10,8.523533e-12,2.499292e-10,1.052409e-10,3.766321e-10,1.315113e-10,2.95001e-10,1.740693e-10,2.21698e-10,2.40818e-10,2.172603e-10,3.65116e-10,1.472699e-10,7.669308e-11,3.969496e-10,4.544974e-10,4.123003e-11,5.450651e-11,3.681279e-10,5.070806e-10,2.152817e-10,1.499408e-10,1.581723e-10,2.041895e-10,2.37761e-10,3.542855e-10,3.863518e-10,1.150706e-10,1.613907e-10,1.348638e-11,1.978834e-12,1.320028e-11,2.656931e-10,1.601285e-10,1.358212e-10,3.059667e-10,3.272383e-10,5.577984e-11,1.169572e-10
1.962331e-06,1.952224e-06,1.96644e-06,1.917108e-06,1.876503e-06,1.751432e-06,1.730851e-06,1.624051e-06,1.610572e-06,1.52122e-06,1.509866e-06,1.452579e-06,1.468334e-06,1.461473e-06,1.596746e-06,1.810849e-06,2.101018e-06,2.281414e-06,2.447525e-06,2.502709e-06,2.584347e-06,2.588157e-06,2.64108e-06,2.62514e-06,2.66281e-06,2.636182e-06,2.671037e-06,2.643948e-06,2.673555e-06,2.638938e-06,2.663295e-06,2.632625e-06,2.661128e-06,2.627252e-06,2.649337e-06,2.612401e-06,2.639986e-06,2.609146e-06,2.633632e-06,2.59765e-06,2.619136e-06,2.589052e-06,2.615174e-06,2.582713e-06,2.603349e-06,2.569098e-06,2.593276e-06,2.562543e-06,2.583683e-06,2.549598e-06,2.568569e-06,2.536532e-06,2.556025e-06,2.52222e-06,2.5392e-06,2.504818e-06,2.520787e-06,2.485339e-06,2.49898e-06,2.461494e-06,2.46786e-06,2.411173e-06,2.376079e-06,2.24361e-06,2.079783e-06,1.787959e-06,1.538141e-06,1.370248e-06,1.385603e-06,1.374169e-06,1.442506e-06,1.460518e-06,1.550588e-06,1.44442e-06,1.553179e-06,1.886325e-06,1.821161e-06,1.826916e-06,1.896928e-06,1.916394e-06
6.655203e-06,6.704881e-06,6.628295e-06,6.571623e-06,6.424688e-06,6.359543e-06,6.059392e-06,5.896922e-06,5.581127e-06,5.443806e-06,5.237461e-06,5.1957e-06,5.110867e-06,5.210031e-06,5.573478e-06,6.564642e-06,7.642786e-06,8.561017e-06,9.078864e-06,9.474604e-06,9.640028e-06,9.822073e-06,9.85588e-06,9.959657e-06,9.946671e-06,1.00191e-05,9.973431e-06,1.001835e-05,9.961877e-06,1.000486e-05,9.945711e-06,9.972227e-06,9.897934e-06,9.926526e-06,9.862076e-06,9.895274e-06,9.82005e-06,9.841945e-06,9.773566e-06,9.806806e-06,9.744612e-06,9.767127e-06,9.695636e-06,9.722454e-06,9.659843e-06,9.688532e-06,9.616471e-06,9.635135e-06,9.565361e-06,9.586584e-06,9.516e-06,9.528007e-06,9.450559e-06,9.46009e-06,9.380969e-06,9.385049e-06,9.301053e-06,9.299753e-06,9.209198e-06,9.191076e-06,9.06697e-06,8.977147e-06,8.697612e-06,8.288025e-06,7.46115e-06,6.355119e-06,5.190588e-06,4.699352e-06,4.588434e-06,4.710634e-06,4.773309e-06,4.992542e-06,5.138614e-06,5.697988e-06,5.85123e-06,5.594146e-06,6.038747e-06,6.330908e-06,6.462684e-06,6.616982e-06
1.278597e-05,1.277945e-05,1.278361e-05,1.254029e-05,1.22674e-05,1.170289e-05,1.140737e-05,1.085143e-05,1.057337e-05,1.010919e-05,9.916276e-06,9.650315e-06,9.65762e-06,9.742653e-06,1.088736e-05,1.326547e-05,1.616626e-05,1.827181e-05,1.979377e-05,2.057531e-05,2.12063e-05,2.144904e-05,2.176355e-05,2.180465e-05,2.198034e-05,2.192461e-05,2.204588e-05,2.195485e-05,2.203367e-05,2.190083e-05,2.194947e-05,2.181768e-05,2.187138e-05,2.172566e-05,2.175767e-05,2.160305e-05,2.165182e-05,2.151745e-05,2.155875e-05,2.141152e-05,2.144588e-05,2.131779e-05,2.136643e-05,2.123118e-05,2.12626e-05,2.112012e-05,2.115852e-05,2.102315e-05,2.104722e-05,2.089659e-05,2.090755e-05,2.075613e-05,2.076006e-05,2.059505e-05,2.058191e-05,2.040617e-05,2.037974e-05,2.019037e-05,2.014197e-05,1.992031e-05,1.979324e-05,1.938859e-05,1.886695e-05,1.770351e-05,1.588962e-05,1.311074e-05,1.047227e-05,9.028644e-06,8.953266e-06,8.98792e-06,9.316391e-06,9.544874e-06,1.001954e-05,9.943339e-06,1.051169e-05,1.170376e-05,1.177065e-05,1.199899e-05,1.238058e-05,1.256945e-05
1.745339e-05,1.756299e-05,1.73919e-05,1.7216e-05,1.683229e-05,1.657471e-05,1.584324e-05,1.536959e-05,1.460509e-05,1.420677e-05,1.370357e-05,1.35615e-05,1.337427e-05,1.377064e-05,1.593675e-05,2.161156e-05,2.803549e-05,3.310133e-05,3.620546e-05,3.824142e-05,3.93352e-05,4.01586e-05,4.051988e-05,4.089525e-05,4.097187e-05,4.115238e-05,4.106806e-05,4.112232e-05,4.096268e-05,4.097356e-05,4.0778e-05,4.073433e-05,4.049357e-05,4.044631e-05,4.022236e-05,4.018575e-05,3.99435e-05,3.989015e-05,3.966842e-05,3.964531e-05,3.944263e-05,3.940381e-05,3.918604e-05,3.915809e-05,3.895822e-05,3.893197e-05,3.870889e-05,3.865635e-05,3.842902e-05,3.837082e-05,3.812909e-05,3.803778e-05,3.776569e-05,3.7651e-05,3.73562e-05,3.721012e-05,3.688413e-05,3.670379e-05,3.633428e-05,3.606796e-05,3.552235e-05,3.487286e-05,3.350695e-05,3.121788e-05,2.705453e-05,2.12198e-05,1.530221e-05,1.255854e-05,1.206784e-05,1.234526e-05,1.254675e-05,1.308473e-05,1.350575e-05,1.474288e-05,1.520071e-05,1.484619e-05,1.586878e-05,1.657025e-05,1.694155e-05,1.732452e-05
2.132939e-05,2.132319e-05,2.132443e-05,2.092451e-05,2.046815e-05,1.954084e-05,1.903728e-05,1.811742e-05,1.764264e-05,1.687435e-05,1.654709e-05,1.610506e-05,1.613076e-05,1.674398e-05,2.257724e-05,3.624216e-05,5.174023e-05,6.311361e-05,7.063006e-05,7.491633e-05,7.776707e-05,7.925533e-05,8.043826e-05,8.087972e-05,8.136189e-05,8.131501e-05,8.147004e-05,8.118664e-05,8.113545e-05,8.067908e-05,8.050053e-05,7.99909e-05,7.978421e-05,7.923003e-05,7.897992e-05,7.841379e-05,7.820335e-05,7.768765e-05,7.748503e-05,7.69699e-05,7.677667e-05,7.631231e-05,7.615756e-05,7.569241e-05,7.551501e-05,7.503889e-05,7.486738e-05,7.439254e-05,7.418074e-05,7.365958e-05,7.339821e-05,7.284361e-05,7.253233e-05,7.191395e-05,7.152837e-05,7.084482e-05,7.03863e-05,6.962564e-05,6.905715e-05,6.811964e-05,6.7163e-05,6.536143e-05,6.255835e-05,5.715915e-05,4.822958e-05,3.513712e-05,2.234684e-05,1.573206e-05,1.495153e-05,1.499061e-05,1.553575e-05,1.592359e-05,1.670827e-05,1.66129e-05,1.755314e-05,1.949553e-05,1.96316e-05,2.002302e-05,2.065417e-05,2.097394e-05
2.261393e-05,2.276203e-05,2.253002e-05,2.230981e-05,2.181205e-05,2.150977e-05,2.054179e-05,1.994587e-05,1.892925e-05,1.842858e-05,1.775731e-05,1.759665e-05,1.737547e-05,1.935926e-05,3.491846e-05,7.264309e-05,0.0001123852,0.0001416975,0.0001599879,0.0001711893,0.0001777397,0.0001819069,0.0001842218,0.0001857475,0.0001863257,0.0001866404,0.0001863067,0.0001859259,0.0001850885,0.0001843444,0.0001832258,0.0001822396,0.0001809428,0.0001798873,0.0001785882,0.000177555,0.0001762602,0.0001752521,0.0001740461,0.000173148,0.0001720334,0.0001711737,0.0001700873,0.0001692832,0.0001682475,0.0001674569,0.0001663832,0.0001655346,0.0001644179,0.0001635092,0.0001623033,0.0001612635,0.0001599155,0.0001587316,0.0001572301,0.0001558728,0.0001541912,0.0001526357,0.0001506951,0.0001486796,0.0001457839,0.0001416724,0.0001343075,0.0001213518,9.883005e-05,6.649094e-05,3.398968e-05,1.827116e-05,1.568273e-05,1.600701e-05,1.624073e-05,1.695531e-05,1.74863e-05,1.918486e-05,1.975566e-05,1.916203e-05,2.054453e-05,2.147921e-05,2.195265e-05,2.245591e-05
2.410503e-05,2.40879e-05,2.410806e-05,2.364161e-05,2.312497e-05,2.201786e-05,2.148178e-05,2.04078e-05,1.991339e-05,1.901635e-05,1.867523e-05,1.813969e-05,1.83284e-05,2.410841e-05,7.676196e-05,0.0001869791,0.0002983287,0.0003776052,0.0004275239,0.0004571525,0.0004753768,0.0004860694,0.0004928631,0.0004963229,0.0004982611,0.0004982919,0.0004977511,0.0004959119,0.0004938964,0.0004909032,0.0004880147,0.0004844441,0.0004811701,0.0004773334,0.0004739149,0.0004700726,0.0004667988,0.0004631685,0.0004600846,0.0004566538,0.0004537805,0.0004506056,0.000447943,0.0004448931,0.0004422852,0.0004392625,0.0004366593,0.0004335877,0.0004308299,0.0004275495,0.0004245283,0.0004209625,0.0004175877,0.0004136134,0.0004097838,0.0004053473,0.0004010265,0.0003960611,0.0003910378,0.0003848953,0.0003773826,0.0003657255,0.0003463856,0.0003112535,0.0002509672,0.0001616943,7.04116e-05,2.384649e-05,1.70789e-05,1.691552e-05,1.756554e-05,1.79835e-05,1.889278e-05,1.862938e-05,1.972675e-05,2.217593e-05,2.220991e-05,2.260783e-05,2.333589e-05,2.368633e-05
2.369231e-05,2.386458e-05,2.359581e-05,2.338499e-05,2.285869e-05,2.261375e-05,2.154986e-05,2.096684e-05,1.983849e-05,1.93517e-05,1.85988e-05,1.849124e-05,1.863122e-05,4.24172e-05,0.0002230006,0.0005593481,0.0008613582,0.001064865,0.001189772,0.001265497,0.001311663,0.001340269,0.0013574,0.001367196,0.001371436,0.00137195,0.001369239,0.001364411,0.001357593,0.001349627,0.001340403,0.001330649,0.001320171,0.001309721,0.001298982,0.001288586,0.001278106,0.001268157,0.001258309,0.001249082,0.001239927,0.001231298,0.001222642,0.001214458,0.001206125,0.001198091,0.001189706,0.001181458,0.001172738,0.001163999,0.001154604,0.001145007,0.001134609,0.001123903,0.001112299,0.001100315,0.001087397,0.001074043,0.00105944,0.001043313,0.001022935,0.0009939028,0.0009454636,0.0008593279,0.0007066032,0.0004666276,0.0001914391,4.069623e-05,1.698599e-05,1.680551e-05,1.696175e-05,1.776927e-05,1.828037e-05,2.028241e-05,2.082394e-05,1.991572e-05,2.148524e-05,2.252648e-05,2.30022e-05,2.35494e-05
2.459138e-05,2.457822e-05,2.460805e-05,2.412795e-05,2.358576e-05,2.239164e-05,2.187011e-05,2.073933e-05,2.027222e-05,1.932989e-05,1.900835e-05,1.839951e-05,2.038039e-05,0.0001221674,0.0007348144,0.001567577,0.00218458,0.00257276,0.002812223,0.002960606,0.003055355,0.003114887,0.003152404,0.003172976,0.003182609,0.003182438,0.003176353,0.003163965,0.003148264,0.003128379,0.003106939,0.003082982,0.003058738,0.003033046,0.003008003,0.00298234,0.002958068,0.00293362,0.002910752,0.002887856,0.002866555,0.002845248,0.002825292,0.002804993,0.002785689,0.002765734,0.00274646,0.002726156,0.002706063,0.002684563,0.002662882,0.002639484,0.002615526,0.002589545,0.002562771,0.002533904,0.002504246,0.002472572,0.002439796,0.002403506,0.00236121,0.00230317,0.002212544,0.002053894,0.001770131,0.001286246,0.0006105138,0.0001079598,1.957543e-05,1.723779e-05,1.787886e-05,1.835657e-05,1.925271e-05,1.883683e-05,1.996194e-05,2.282441e-05,2.267846e-05,2.305428e-05,2.379472e-05,2.415957e-05
