0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.827568e-08,9.226962e-08,6.657248e-08,4.69305e-08,3.124403e-08,3.476175e-09,4.571679e-08,1.756413e-08,1.130556e-09,1.846643e-08,1.311059e-08,1.138681e-08,1.364166e-08,1.118217e-08,1.403045e-08,1.30091e-08,1.379576e-08,1.529348e-08,1.3179e-08,1.750445e-08,1.265999e-08,1.943626e-08,1.263561e-08,2.085579e-08,1.303834e-08,2.147702e-08,1.348473e-08,2.120566e-08,1.359812e-08,2.006771e-08,1.307869e-08,1.799645e-08,1.137671e-08,1.459423e-08,8.36135e-09,1.394692e-08,1.547591e-08,2.395353e-08,4.398204e-08,6.229639e-08,8.215778e-08,1.781097e-07,2.253873e-07,1.370878e-07,1.03337e-07,1.008439e-07,9.641696e-08,1.234883e-07
1.324829e-06,1.167824e-06,9.221665e-07,5.083832e-07,4.723518e-07,7.507071e-08,6.244544e-07,3.342236e-07,1.217761e-07,2.815087e-07,2.343437e-07,1.158271e-07,2.55804e-07,6.83747e-08,2.745855e-07,9.017261e-08,2.812244e-07,1.398957e-07,2.771729e-07,1.934029e-07,2.66037e-07,2.433218e-07,2.512175e-07,2.839219e-07,2.351184e-07,3.113766e-07,2.167224e-07,3.226823e-07,1.951859e-07,3.178632e-07,1.688306e-07,2.966467e-07,1.306882e-07,2.532234e-07,8.189503e-08,2.370209e-07,2.005622e-07,3.48612e-07,5.844576e-07,1.07338e-06,1.321415e-06,2.352204e-06,3.2277e-06,1.429909e-06,1.746311e-06,1.492535e-06,1.291422e-06,1.684333e-06
5.184916e-06,4.428327e-06,3.521186e-06,2.185977e-06,1.632472e-06,2.203332e-07,2.289957e-06,8.43469e-07,5.03082e-08,1.04192e-06,8.575401e-07,7.198731e-07,7.520258e-07,7.209138e-07,7.233629e-07,8.38167e-07,6.870844e-07,9.672107e-07,6.523022e-07,1.081553e-06,6.504196e-07,1.171901e-06,6.976649e-07,1.227428e-06,7.708437e-07,1.233061e-06,8.363054e-07,1.185089e-06,8.704766e-07,1.086114e-06,8.582439e-07,9.322315e-07,7.738254e-07,7.075054e-07,6.223572e-07,6.656717e-07,9.235649e-07,1.158853e-06,1.751968e-06,3.766001e-06,4.185385e-06,8.567577e-06,1.137401e-05,6.954027e-06,5.414152e-06,4.587999e-06,5.19171e-06,5.836047e-06
1.143852e-05,1.040531e-05,7.814351e-06,4.957629e-06,3.771512e-06,4.69771e-07,5.244672e-06,2.458781e-06,1.078371e-06,4.141148e-06,3.267864e-06,2.287144e-06,2.642224e-06,2.007747e-06,2.642733e-06,2.333439e-06,2.713151e-06,2.772143e-06,2.797803e-06,3.20768e-06,2.925583e-06,3.590962e-06,3.093384e-06,3.865454e-06,3.237042e-06,3.976475e-06,3.284828e-06,3.902961e-06,3.199711e-06,3.655237e-06,2.947087e-06,3.243408e-06,2.458219e-06,2.701861e-06,1.823744e-06,2.71559e-06,2.716652e-06,3.741837e-06,2.940007e-06,1.820295e-05,1.56057e-05,2.111423e-05,2.687081e-05,1.396765e-05,1.324165e-05,1.144953e-05,1.113524e-05,1.424488e-05
2.118781e-05,1.769442e-05,1.431589e-05,8.244726e-06,6.580502e-06,1.039206e-06,8.642068e-06,4.212114e-06,5.978459e-06,1.768895e-05,1.422195e-05,1.073606e-05,9.104315e-06,9.686457e-06,8.873426e-06,1.079442e-05,9.725226e-06,1.209922e-05,1.099713e-05,1.328023e-05,1.250248e-05,1.42074e-05,1.39624e-05,1.470479e-05,1.501177e-05,1.457708e-05,1.539171e-05,1.378368e-05,1.50077e-05,1.240922e-05,1.378182e-05,1.058945e-05,1.155751e-05,8.91916e-06,8.981156e-06,9.531783e-06,1.089759e-05,1.264084e-05,2.104026e-05,8.551496e-05,5.746743e-05,3.889366e-05,4.723501e-05,2.647206e-05,2.572202e-05,1.598694e-05,2.205493e-05,2.313686e-05
3.3872e-05,3.085675e-05,2.20961e-05,1.531684e-05,1.177144e-05,9.18264e-06,6.70834e-06,1.492205e-05,5.042604e-05,8.353417e-05,5.25278e-05,4.645818e-05,3.777932e-05,4.233142e-05,4.107882e-05,4.570022e-05,4.809413e-05,4.992009e-05,5.610119e-05,5.384985e-05,6.412204e-05,5.690674e-05,7.097793e-05,5.827906e-05,7.528919e-05,5.71968e-05,7.615345e-05,5.359004e-05,7.339734e-05,4.817763e-05,6.679911e-05,4.261653e-05,5.584515e-05,4.190101e-05,4.388382e-05,4.91911e-05,5.623526e-05,5.816617e-05,5.414905e-05,0.0004293313,0.0003606426,0.000109821,8.882663e-05,4.466679e-05,6.191958e-05,1.983034e-05,4.489302e-05,3.954535e-05
6.067905e-05,4.893649e-05,4.122804e-05,2.796303e-05,2.59605e-05,2.363059e-05,7.792358e-06,1.301761e-05,0.0002014824,0.0002209481,0.0001374346,0.0001344057,0.0001110389,0.000128088,0.0001266786,0.0001375097,0.0001513664,0.0001486232,0.0001778313,0.0001588868,0.0002031057,0.0001666989,0.0002236522,0.0001696856,0.0002356128,0.0001655823,0.0002365758,0.0001542728,0.0002262687,0.0001380385,0.0002042743,0.0001221749,0.0001696503,0.0001217889,0.0001340384,0.0001400151,0.0001703426,0.000149296,0.0001238541,0.001081465,0.001369171,0.0001041404,0.0001367777,9.512233e-05,0.0001208057,3.408875e-05,8.514232e-05,5.731044e-05
6.916515e-05,5.927793e-05,4.464855e-05,3.205617e-05,2.221739e-05,1.562642e-05,2.279357e-05,7.206293e-05,0.0004977782,0.0003953628,0.0002926843,0.0002735489,0.0002551281,0.0002709175,0.0002928832,0.0002948618,0.0003466568,0.0003223315,0.0004020096,0.0003487563,0.000452778,0.0003701916,0.000491598,0.0003809261,0.0005106023,0.0003756694,0.0005049544,0.0003534736,0.0004745822,0.0003176933,0.000419093,0.0002755989,0.0003384508,0.0002511078,0.0002623827,0.00026093,0.0003122387,0.0002772864,0.0002717141,0.001706734,0.003394081,0.000547174,0.0001346963,8.478106e-05,0.000100373,3.098563e-05,9.055701e-05,7.297764e-05
8.754618e-05,6.131388e-05,5.559791e-05,3.075848e-05,1.700328e-05,1.370016e-05,5.02612e-05,0.0002777124,0.000900906,0.0006222268,0.0005241995,0.0004768961,0.0004765742,0.0004884948,0.0005460797,0.0005405128,0.0006407113,0.0005979526,0.0007358572,0.0006532796,0.0008206824,0.0006982488,0.0008821654,0.0007220649,0.0009067852,0.0007149484,0.0008865347,0.0006744951,0.0008223344,0.0006051253,0.0007150985,0.0005154617,0.0005702297,0.000438485,0.0004508521,0.0004233134,0.0005021153,0.0004899838,0.0005214746,0.002328121,0.006194445,0.002072443,0.0003279937,0.0001843227,4.797214e-05,6.843832e-05,9.421632e-05,7.687969e-05
