7.225052e-11,1.871076e-10,7.737513e-11,9.528352e-11,5.954869e-11,8.579969e-10,2.435227e-10,1.306113e-10,6.641058e-11,1.236332e-10,6.904743e-11,2.61352e-11,1.585777e-10,1.699169e-12,2.835284e-10,5.833538e-11,9.386192e-11,3.328546e-10,3.639255e-10,2.530234e-10,5.798693e-10,2.697196e-10,8.454543e-11,2.603557e-10,5.713421e-11,1.3739e-10,5.912933e-10,5.997686e-11,2.299688e-10,2.262026e-10,8.341431e-10,3.319707e-10,3.394075e-11,4.386559e-11,3.253137e-11,3.772752e-10,6.39639e-11,3.803077e-10,4.876967e-11,7.4655e-11,1.820364e-10,2.362743e-10,4.482364e-10,4.99638e-10,8.297245e-11,2.279162e-11,5.420897e-11,5.86098e-11,2.527859e-10,2.021501e-10,1.796672e-10,4.909194e-10,1.483656e-10,1.175394e-10,6.849133e-12,1.890163e-10,3.201886e-10,1.02472e-10,1.926586e-10,1.369117e-10,8.252812e-11,3.990298e-10,1.522497e-10,1.299659e-10,6.310221e-11,1.946183e-10,2.760595e-10,3.763422e-11,1.731233e-10,2.375333e-10,3.459616e-10,1.865129e-10,2.615833e-10,5.992732e-11,2.241703e-11,4.35314e-11,6.494146e-11,3.364806e-10,1.116807e-10,2.414904e-10
2.895987e-08,6.667946e-08,1.751472e-08,2.512478e-08,3.659487e-07,3.438052e-07,6.546437e-08,1.109372e-07,1.037644e-07,9.647198e-08,1.414777e-08,5.604507e-08,7.293342e-09,1.581418e-08,6.804034e-09,1.581201e-09,2.78193e-09,4.191627e-09,2.86301e-09,7.413962e-09,5.536532e-09,1.025776e-08,7.829862e-09,1.181301e-08,1.017059e-08,1.322557e-08,1.102492e-08,1.43839e-08,1.311452e-08,1.468823e-08,1.416883e-08,1.642618e-08,1.508227e-08,1.625598e-08,1.673206e-08,1.721802e-08,1.678342e-08,1.760579e-08,1.825641e-08,1.750539e-08,1.865303e-08,1.870892e-08,1.953966e-08,1.861775e-08,2.061296e-08,1.909637e-08,2.083372e-08,1.952471e-08,2.162015e-08,1.965435e-08,2.20078e-08,2.013959e-08,2.264166e-08,2.042476e-08,2.304191e-08,2.070528e-08,2.333752e-08,2.097942e-08,2.334574e-08,2.126403e-08,2.32157e-08,2.141693e-08,2.28247e-08,2.196211e-08,2.147738e-08,2.239108e-08,2.061854e-08,1.424852e-08,3.405957e-08,1.170262e-08,2.459228e-08,2.492857e-08,2.646371e-08,9.346243e-08,5.560645e-08,9.093465e-08,6.853329e-08,6.148097e-08,4.370754e-08,5.340508e-08
4.395098e-07,2.932011e-07,3.856168e-07,3.598742e-07,3.706086e-07,8.811277e-07,4.343462e-08,1.588455e-07,4.057905e-07,1.762698e-07,4.889089e-07,3.76427e-07,3.169378e-07,7.220558e-08,1.015721e-08,2.732558e-08,2.282439e-08,1.306206e-08,2.86936e-08,8.513248e-09,3.484841e-08,3.767213e-09,3.831661e-08,1.725448e-09,4.008013e-08,7.549116e-09,3.802763e-08,1.342208e-08,3.863681e-08,1.696368e-08,3.729837e-08,2.331027e-08,3.631397e-08,2.598757e-08,3.652469e-08,3.057101e-08,3.300558e-08,3.431145e-08,3.30128e-08,3.688509e-08,3.093766e-08,4.205654e-08,2.965619e-08,4.433763e-08,2.881373e-08,4.800698e-08,2.686118e-08,5.061458e-08,2.647118e-08,5.296695e-08,2.568544e-08,5.555846e-08,2.565426e-08,5.707574e-08,2.608053e-08,5.845629e-08,2.705695e-08,5.872352e-08,2.879098e-08,5.774632e-08,3.222888e-08,5.34687e-08,3.821459e-08,4.494763e-08,4.682128e-08,3.306862e-08,4.209248e-08,1.216262e-07,2.076992e-07,3.345453e-07,2.66258e-07,1.844234e-07,1.984892e-07,1.067218e-07,1.105445e-07,8.89094e-08,2.835419e-07,1.073601e-07,3.65338e-07,2.421679e-07
1.397742e-06,1.734991e-06,1.649994e-06,1.512574e-06,2.311957e-06,3.987797e-08,5.816892e-07,5.255621e-07,5.326439e-07,1.618488e-06,1.724929e-06,1.970293e-06,1.28536e-06,4.191611e-07,9.989406e-08,1.119861e-07,1.002232e-07,1.051356e-07,7.675112e-08,1.151754e-07,7.218232e-08,1.260788e-07,6.422447e-08,1.237066e-07,4.730118e-08,1.150913e-07,3.389949e-08,1.052654e-07,2.293599e-08,9.394781e-08,2.277718e-08,8.799397e-08,2.910041e-08,7.579315e-08,4.057483e-08,6.609811e-08,4.989752e-08,5.535504e-08,6.441524e-08,4.235845e-08,7.618414e-08,3.376824e-08,8.858823e-08,2.103353e-08,1.015621e-07,1.178631e-08,1.115069e-07,7.901632e-09,1.230045e-07,1.530171e-08,1.318027e-07,2.371759e-08,1.397155e-07,3.258265e-08,1.453506e-07,4.009144e-08,1.48249e-07,4.715244e-08,1.466052e-07,5.301702e-08,1.361405e-07,6.098553e-08,1.097242e-07,7.773743e-08,6.002831e-08,1.058868e-07,5.343787e-08,3.391166e-07,1.112991e-06,1.35728e-06,1.229276e-06,9.414356e-07,4.77319e-07,5.274135e-07,1.585169e-07,5.513317e-07,4.180171e-07,1.016038e-06,9.82558e-07,1.435403e-06
4.279111e-06,4.308362e-06,4.482202e-06,4.309182e-06,2.262267e-06,3.671412e-06,8.789992e-07,3.005091e-07,2.636199e-06,3.55716e-06,5.056059e-06,5.037442e-06,3.560684e-06,1.044843e-06,2.543911e-07,3.304582e-07,3.148237e-07,2.509186e-07,2.899088e-07,2.438711e-07,3.069583e-07,2.411579e-07,3.082041e-07,2.179326e-07,2.850568e-07,1.761192e-07,2.468296e-07,1.369967e-07,2.174568e-07,1.079865e-07,1.872045e-07,7.845051e-08,1.57654e-07,6.261472e-08,1.297685e-07,6.243921e-08,9.456828e-08,8.114107e-08,6.692699e-08,1.075996e-07,4.110844e-08,1.416336e-07,3.512824e-08,1.718275e-07,5.294394e-08,2.047392e-07,8.212152e-08,2.349634e-07,1.09024e-07,2.624451e-07,1.357711e-07,2.879105e-07,1.584061e-07,3.073576e-07,1.771437e-07,3.213235e-07,1.903741e-07,3.26049e-07,1.954987e-07,3.153482e-07,1.866091e-07,2.736079e-07,1.661744e-07,1.87767e-07,1.822674e-07,9.225266e-08,1.292872e-07,1.099822e-06,2.812712e-06,3.773928e-06,3.274681e-06,2.394614e-06,1.704388e-06,4.467558e-07,3.290131e-07,6.547514e-07,1.913012e-06,2.204524e-06,3.237572e-06,3.535567e-06
8.169833e-06,9.002625e-06,9.064135e-06,8.256568e-06,8.773121e-06,3.689373e-06,2.53089e-06,1.706155e-06,4.149009e-06,7.997261e-06,9.850231e-06,1.044326e-05,7.136155e-06,2.151872e-06,6.06883e-07,8.197527e-07,7.258934e-07,6.775203e-07,5.873411e-07,6.750433e-07,5.843513e-07,7.001188e-07,5.627021e-07,6.653844e-07,4.868397e-07,5.904171e-07,4.009437e-07,5.120687e-07,3.185332e-07,4.375241e-07,2.519648e-07,3.735695e-07,1.929846e-07,2.988409e-07,1.475459e-07,2.285818e-07,1.415184e-07,1.607246e-07,1.798139e-07,1.068141e-07,2.400677e-07,1.014668e-07,3.098287e-07,1.486015e-07,3.839628e-07,2.130312e-07,4.541462e-07,2.825241e-07,5.246661e-07,3.493686e-07,5.85628e-07,4.080285e-07,6.387136e-07,4.592205e-07,6.787395e-07,4.965055e-07,7.013557e-07,5.17031e-07,6.965053e-07,5.073247e-07,6.416292e-07,4.509673e-07,5.037745e-07,3.599331e-07,2.91515e-07,3.944706e-07,1.450407e-07,2.022095e-06,5.876114e-06,7.526653e-06,6.645212e-06,5.014359e-06,2.981955e-06,1.893996e-06,4.74756e-07,2.087935e-06,3.097672e-06,5.006073e-06,5.988051e-06,7.459347e-06
1.433964e-05,1.513052e-05,1.537031e-05,1.482379e-05,1.039477e-05,9.959162e-06,3.440823e-06,1.667157e-06,8.208695e-06,1.280188e-05,1.709735e-05,1.756288e-05,1.217425e-05,3.5548e-06,1.363398e-06,1.833534e-06,1.766595e-06,1.424149e-06,1.424264e-06,1.312375e-06,1.420061e-06,1.311531e-06,1.39883e-06,1.22758e-06,1.276298e-06,1.059429e-06,1.09948e-06,8.85072e-07,9.416779e-07,7.340005e-07,7.908412e-07,5.815443e-07,6.443988e-07,4.46532e-07,5.033028e-07,3.283291e-07,3.636751e-07,2.782981e-07,2.764507e-07,3.329081e-07,2.847273e-07,4.608945e-07,3.848945e-07,6.109965e-07,5.244759e-07,7.735993e-07,6.812943e-07,9.329929e-07,8.318883e-07,1.082259e-06,9.732277e-07,1.217107e-06,1.09497e-06,1.326868e-06,1.190782e-06,1.404697e-06,1.249891e-06,1.435492e-06,1.252836e-06,1.38915e-06,1.160653e-06,1.208493e-06,9.293939e-07,8.367646e-07,6.70774e-07,5.622429e-07,4.521569e-07,3.580825e-06,9.82136e-06,1.291464e-05,1.130242e-05,8.310201e-06,5.59986e-06,2.204473e-06,8.92231e-07,2.857942e-06,6.008489e-06,7.941084e-06,1.069759e-05,1.240738e-05
2.13038e-05,2.28966e-05,2.335895e-05,2.120842e-05,2.060012e-05,1.154989e-05,6.205604e-06,3.802062e-06,1.132121e-05,2.015139e-05,2.559433e-05,2.679118e-05,1.845441e-05,5.105998e-06,3.184415e-06,4.782261e-06,4.411445e-06,3.725827e-06,3.205428e-06,3.243034e-06,3.034926e-06,3.232126e-06,2.956177e-06,3.078972e-06,2.681415e-06,2.752202e-06,2.312046e-06,2.385818e-06,1.94073e-06,2.033956e-06,1.603182e-06,1.704238e-06,1.279817e-06,1.360844e-06,9.719755e-07,1.035295e-06,7.455459e-07,7.614518e-07,6.982851e-07,6.486329e-07,8.856781e-07,7.886431e-07,1.203872e-06,1.094663e-06,1.576574e-06,1.459023e-06,1.960009e-06,1.838818e-06,2.339625e-06,2.204455e-06,2.685092e-06,2.532343e-06,2.985641e-06,2.80924e-06,3.217078e-06,3.004878e-06,3.349865e-06,3.088599e-06,3.334716e-06,2.993218e-06,3.081131e-06,2.619725e-06,2.450589e-06,1.838715e-06,1.377186e-06,1.432938e-06,8.362625e-07,5.062137e-06,1.505965e-05,1.94849e-05,1.706376e-05,1.283178e-05,7.851845e-06,4.356667e-06,1.179316e-06,4.879196e-06,8.403203e-06,1.258811e-05,1.573505e-05,1.897885e-05
3.012226e-05,3.227071e-05,3.253275e-05,3.148358e-05,2.36476e-05,1.941568e-05,7.556558e-06,3.96286e-06,1.684535e-05,2.749055e-05,3.611605e-05,3.753907e-05,2.584736e-05,6.224491e-06,9.204692e-06,1.380285e-05,1.267323e-05,1.00342e-05,8.741382e-06,8.094933e-06,8.084238e-06,7.901453e-06,7.933704e-06,7.554536e-06,7.372028e-06,6.785952e-06,6.498539e-06,5.879489e-06,5.603511e-06,5.004502e-06,4.734821e-06,4.137763e-06,3.884105e-06,3.300914e-06,3.055896e-06,2.513652e-06,2.301682e-06,1.945396e-06,1.867096e-06,1.90242e-06,2.033791e-06,2.461856e-06,2.724493e-06,3.34608e-06,3.658975e-06,4.360866e-06,4.684437e-06,5.3996e-06,5.700979e-06,6.395293e-06,6.650823e-06,7.296751e-06,7.478679e-06,8.044388e-06,8.122338e-06,8.566254e-06,8.495659e-06,8.759498e-06,8.46886e-06,8.458088e-06,7.843416e-06,7.416303e-06,6.317462e-06,5.156397e-06,3.480482e-06,2.956138e-06,2.789931e-06,6.642465e-06,2.102804e-05,2.744226e-05,2.400184e-05,1.76179e-05,1.16966e-05,5.080646e-06,1.796383e-06,6.456806e-06,1.235261e-05,1.703604e-05,2.236311e-05,2.643533e-05
3.974922e-05,4.230887e-05,4.34255e-05,3.932285e-05,3.69469e-05,2.300996e-05,1.137679e-05,6.613107e-06,2.151703e-05,3.712533e-05,4.792628e-05,4.996712e-05,3.465492e-05,4.913464e-06,2.978784e-05,4.092572e-05,3.409837e-05,2.692531e-05,2.242898e-05,2.139198e-05,2.063959e-05,2.099725e-05,2.039993e-05,2.030274e-05,1.911761e-05,1.850427e-05,1.699903e-05,1.623736e-05,1.467939e-05,1.394393e-05,1.241648e-05,1.170054e-05,1.019129e-05,9.454345e-06,8.01651e-06,7.325316e-06,6.128757e-06,5.640408e-06,5.11493e-06,5.161933e-06,5.736024e-06,6.352519e-06,7.693401e-06,8.612038e-06,1.027896e-05,1.130731e-05,1.30796e-05,1.412106e-05,1.587754e-05,1.684414e-05,1.848214e-05,1.931106e-05,2.075723e-05,2.137172e-05,2.251561e-05,2.280238e-05,2.350795e-05,2.331904e-05,2.337726e-05,2.248988e-05,2.164322e-05,1.979602e-05,1.76445e-05,1.411226e-05,9.563945e-06,6.87721e-06,7.897236e-06,6.204897e-06,2.826573e-05,3.64024e-05,3.180347e-05,2.366938e-05,1.47263e-05,7.657299e-06,2.16616e-06,8.712977e-06,1.588349e-05,2.317388e-05,2.942645e-05,3.507625e-05
