NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.648437e-11,-6.491289e-12,-4.982604e-11,3.703674e-11,1.034415e-10,-9.370631e-13,7.982007e-11,-8.100683e-11,5.207644e-11,6.113379e-11,1.28294e-10,-8.640992e-11,-1.106058e-10,7.355735e-11,-5.084667e-11,-5.363903e-11,-3.407111e-11,1.998701e-12,3.064517e-11,-7.246841e-11,1.326598e-10,4.797335e-11,-4.150718e-11,5.590193e-11,3.848397e-11,1.33554e-10,3.541235e-11,7.194755e-11,-1.30678e-10,-3.44386e-11,6.34319e-11,-1.359858e-11,6.291156e-11,5.342214e-11,6.03032e-12,-1.523884e-11,4.329644e-11,-7.294237e-11,1.496333e-11,-5.918693e-12,-1.347289e-10,-2.001093e-11,1.564851e-11,-8.938006e-11,-6.436053e-11,3.327297e-11,-8.380253e-11,4.100534e-11,-8.243511e-11,8.796299e-13,5.962059e-11,1.163059e-10,1.69711e-12,4.437694e-11,-3.985218e-11,-1.118731e-11,7.465598e-11,-1.151302e-12,-1.965514e-10,-1.456417e-11,1.388347e-10,-1.094037e-10,3.999871e-12,6.611024e-11,-1.138283e-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.579521e-06,-6.789084e-06,-5.911972e-06,-6.379144e-06,-5.373182e-06,-5.934146e-06,-4.886179e-06,-5.047841e-06,-4.133308e-06,-3.975688e-06,-2.953533e-06,-2.916417e-06,-1.682099e-06,-1.741072e-06,-6.278145e-07,-5.42813e-07,3.421391e-07,4.30547e-07,1.290495e-06,1.218442e-06,2.029429e-06,1.902346e-06,2.5529e-06,2.369946e-06,2.932535e-06,2.630728e-06,3.0888e-06,2.803486e-06,3.069852e-06,2.823989e-06,3.053715e-06,2.681878e-06,2.960008e-06,2.545399e-06,2.763836e-06,2.398208e-06,2.554847e-06,2.136692e-06,2.234136e-06,1.817716e-06,1.800244e-06,1.432723e-06,1.406365e-06,9.568673e-07,1.003866e-06,5.138621e-07,5.100028e-07,1.292826e-07,7.916005e-08,-2.316743e-07,-2.196179e-07,-4.604561e-07,-4.465427e-07,-5.822594e-07,-5.514132e-07,-6.77722e-07,-5.321285e-07,-6.354103e-07,-4.402806e-07,-3.839277e-07,-2.509427e-07,-5.917023e-08,3.029355e-08,1.771678e-07,2.632721e-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.378774e-05,-2.375687e-05,-2.154391e-05,-2.168644e-05,-1.958313e-05,-2.031227e-05,-1.788854e-05,-1.815091e-05,-1.571107e-05,-1.487807e-05,-1.229066e-05,-1.108941e-05,-7.920014e-06,-7.024213e-06,-3.763083e-06,-2.85321e-06,-1.519344e-07,8.84693e-07,3.246621e-06,3.954796e-06,6.206616e-06,6.547175e-06,8.411953e-06,8.545071e-06,9.98631e-06,9.753559e-06,1.091463e-05,1.042536e-05,1.116334e-05,1.070656e-05,1.107103e-05,1.041329e-05,1.078568e-05,9.862492e-06,1.022705e-05,9.370102e-06,9.55428e-06,8.627462e-06,8.640872e-06,7.535959e-06,7.305791e-06,6.25477e-06,5.828293e-06,4.722602e-06,4.389633e-06,3.077882e-06,2.780405e-06,1.572432e-06,1.147237e-06,1.967667e-07,-1.152844e-07,-8.866342e-07,-1.020429e-06,-1.499888e-06,-1.577826e-06,-1.86164e-06,-1.73486e-06,-1.975378e-06,-1.562862e-06,-1.49924e-06,-9.8353e-07,-4.535924e-07,-4.74615e-09,6.145532e-07,9.570546e-07,1.278438e-06,1.512418e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.791749e-05,-4.396614e-05,-4.332344e-05,-3.975952e-05,-4.026461e-05,-3.656361e-05,-3.723837e-05,-3.303824e-05,-3.203071e-05,-2.76321e-05,-2.518592e-05,-2.008254e-05,-1.773821e-05,-1.195724e-05,-9.950832e-06,-4.665884e-06,-2.442689e-06,1.974909e-06,3.978822e-06,8.066124e-06,9.323122e-06,1.295299e-05,1.371356e-05,1.652913e-05,1.676477e-05,1.895946e-05,1.850453e-05,2.008528e-05,1.940723e-05,2.020784e-05,1.943669e-05,1.994516e-05,1.865139e-05,1.917896e-05,1.77005e-05,1.802317e-05,1.662553e-05,1.664113e-05,1.490558e-05,1.455055e-05,1.26538e-05,1.185468e-05,1.002695e-05,9.152816e-06,7.045483e-06,6.335945e-06,4.082919e-06,3.230754e-06,1.346801e-06,4.77197e-07,-1.037615e-06,-1.523495e-06,-2.622926e-06,-2.900696e-06,-3.521787e-06,-3.593542e-06,-4.034955e-06,-3.596608e-06,-3.744013e-06,-2.890049e-06,-2.296695e-06,-1.381523e-06,-2.680564e-07,5.294582e-07,1.381946e-06,1.961492e-06,2.307918e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.766504e-05,-6.297763e-05,-6.213318e-05,-5.710061e-05,-5.671131e-05,-5.213877e-05,-5.301633e-05,-4.775324e-05,-4.74797e-05,-4.183105e-05,-3.906735e-05,-3.279118e-05,-2.905817e-05,-2.150066e-05,-1.830887e-05,-1.061417e-05,-7.491019e-06,-1.001297e-06,2.228663e-06,7.916958e-06,1.034693e-05,1.563837e-05,1.71548e-05,2.148142e-05,2.236934e-05,2.564241e-05,2.558697e-05,2.809244e-05,2.733752e-05,2.885227e-05,2.800922e-05,2.866937e-05,2.731664e-05,2.788626e-05,2.594287e-05,2.645601e-05,2.461815e-05,2.474417e-05,2.268734e-05,2.236214e-05,1.983044e-05,1.892757e-05,1.642446e-05,1.509625e-05,1.24544e-05,1.127743e-05,8.207017e-06,7.077759e-06,4.209266e-06,2.866828e-06,5.683465e-07,-4.472844e-07,-2.269584e-06,-2.803509e-06,-3.93133e-06,-4.243518e-06,-4.893324e-06,-4.710407e-06,-5.160307e-06,-4.280429e-06,-3.963405e-06,-2.703597e-06,-1.329823e-06,-1.094276e-07,1.440838e-06,2.376761e-06,3.221592e-06,3.811998e-06,4.404051e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.873131e-05,-8.023354e-05,-7.391653e-05,-7.27786e-05,-6.702403e-05,-6.771892e-05,-6.175696e-05,-6.268594e-05,-5.586003e-05,-5.40296e-05,-4.678507e-05,-4.258442e-05,-3.415263e-05,-3.006621e-05,-2.054581e-05,-1.69995e-05,-8.285127e-06,-4.424638e-06,2.88507e-06,6.364404e-06,1.311278e-05,1.536655e-05,2.134314e-05,2.275933e-05,2.739131e-05,2.791985e-05,3.150832e-05,3.088699e-05,3.345195e-05,3.243104e-05,3.372222e-05,3.251839e-05,3.331343e-05,3.125285e-05,3.205526e-05,2.968918e-05,3.01592e-05,2.79106e-05,2.787118e-05,2.505507e-05,2.439385e-05,2.129281e-05,1.990741e-05,1.69018e-05,1.538826e-05,1.192979e-05,1.06673e-05,6.970561e-06,5.476821e-06,2.370197e-06,8.61949e-07,-1.638326e-06,-2.509257e-06,-4.32031e-06,-4.832351e-06,-5.859257e-06,-6.019879e-06,-6.741286e-06,-6.065394e-06,-6.283538e-06,-4.909396e-06,-3.904372e-06,-2.393019e-06,-5.408632e-07,7.971402e-07,2.223077e-06,3.197557e-06,3.808416e-06,4.55897e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.260978e-05,-8.832233e-05,-8.218844e-05,-8.164843e-05,-7.516079e-05,-7.504939e-05,-6.894559e-05,-7.045475e-05,-6.333739e-05,-6.327708e-05,-5.571751e-05,-5.226605e-05,-4.392759e-05,-3.918829e-05,-2.908559e-05,-2.511239e-05,-1.478952e-05,-1.086726e-05,-2.187897e-06,1.944572e-06,9.558678e-06,1.263488e-05,1.977067e-05,2.164585e-05,2.751374e-05,2.859786e-05,3.307347e-05,3.292205e-05,3.640119e-05,3.533882e-05,3.748695e-05,3.635378e-05,3.734343e-05,3.553265e-05,3.642782e-05,3.380526e-05,3.462963e-05,3.215966e-05,3.244811e-05,2.969732e-05,2.939028e-05,2.60126e-05,2.492639e-05,2.161219e-05,1.993985e-05,1.643721e-05,1.498688e-05,1.088486e-05,9.501443e-06,5.677015e-06,3.96587e-06,9.058016e-07,-3.970031e-07,-2.848311e-06,-3.534682e-06,-5.062729e-06,-5.486586e-06,-6.38617e-06,-6.151432e-06,-6.819806e-06,-5.665637e-06,-5.316283e-06,-3.700937e-06,-1.911679e-06,-3.687628e-07,1.685363e-06,2.896993e-06,4.050136e-06,4.853978e-06,5.679862e-06,6.487826e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-9.312983e-05,-8.97859e-05,-9.346466e-05,-8.694196e-05,-8.677924e-05,-8.02287e-05,-8.179783e-05,-7.460176e-05,-7.635323e-05,-6.808919e-05,-6.639578e-05,-5.775315e-05,-5.312592e-05,-4.304312e-05,-3.860697e-05,-2.709438e-05,-2.3297e-05,-1.27437e-05,-8.435326e-06,3.988011e-07,4.327936e-06,1.256241e-05,1.50428e-05,2.243124e-05,2.398636e-05,2.978961e-05,3.035564e-05,3.495512e-05,3.417045e-05,3.756391e-05,3.636156e-05,3.818465e-05,3.681688e-05,3.805421e-05,3.561853e-05,3.689087e-05,3.406205e-05,3.48963e-05,3.223113e-05,3.243835e-05,2.909418e-05,2.855531e-05,2.489028e-05,2.344022e-05,1.991525e-05,1.830898e-05,1.42006e-05,1.292624e-05,8.503677e-06,6.898601e-06,3.194534e-06,1.488296e-06,-1.532871e-06,-2.525637e-06,-4.766639e-06,-5.40179e-06,-6.714385e-06,-6.969914e-06,-7.966782e-06,-7.220011e-06,-7.663583e-06,-6.136452e-06,-5.096951e-06,-3.477242e-06,-1.362567e-06,1.007978e-07,1.806098e-06,3.016888e-06,3.892223e-06,4.919884e-06,6.396385e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.890404e-05,-8.753944e-05,-9.707698e-05,-9.387443e-05,-9.767598e-05,-9.318112e-05,-9.521056e-05,-8.921403e-05,-9.201923e-05,-8.415049e-05,-8.47223e-05,-7.612383e-05,-7.241355e-05,-6.272821e-05,-5.731179e-05,-4.532136e-05,-4.06953e-05,-2.828871e-05,-2.359377e-05,-1.307821e-05,-8.013995e-06,1.321263e-06,5.227003e-06,1.413218e-05,1.672524e-05,2.423503e-05,2.600018e-05,3.192312e-05,3.227325e-05,3.704764e-05,3.632986e-05,3.950917e-05,3.871743e-05,4.047894e-05,3.884036e-05,4.045162e-05,3.776409e-05,3.922526e-05,3.666318e-05,3.74206e-05,3.448268e-05,3.448873e-05,3.075813e-05,2.978363e-05,2.609829e-05,2.437645e-05,2.042849e-05,1.895374e-05,1.423434e-05,1.27866e-05,8.331062e-06,6.366758e-06,2.709359e-06,1.091915e-06,-1.980959e-06,-2.991777e-06,-5.058749e-06,-5.852879e-06,-7.240395e-06,-7.301635e-06,-8.490144e-06,-7.518929e-06,-7.534867e-06,-6.068233e-06,-4.318347e-06,-2.84206e-06,-5.475193e-07,9.208642e-07,2.643148e-06,4.094618e-06,5.568812e-06,6.597941e-06,1.137553e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.646241e-05,-9.950787e-05,-0.0001079603,-0.0001309324,-0.000139531,-0.0001505434,-0.0001494878,-0.0001553891,-0.0001493671,-0.0001529332,-0.0001438587,-0.0001417861,-0.0001307219,-0.000123786,-0.0001098061,-0.0001020513,-8.567329e-05,-7.815383e-05,-6.26094e-05,-5.435129e-05,-4.072728e-05,-3.282564e-05,-1.98135e-05,-1.348466e-05,-1.378613e-06,3.902386e-06,1.409521e-05,1.80626e-05,2.657643e-05,2.864431e-05,3.538883e-05,3.660587e-05,4.116343e-05,4.181261e-05,4.527549e-05,4.425384e-05,4.731807e-05,4.545974e-05,4.768158e-05,4.570088e-05,4.682062e-05,4.362592e-05,4.342253e-05,3.94448e-05,3.784049e-05,3.37642e-05,3.176535e-05,2.681473e-05,2.497439e-05,1.939692e-05,1.684708e-05,1.175814e-05,8.729096e-06,4.097668e-06,1.612175e-06,-2.333154e-06,-4.567178e-06,-7.541739e-06,-9.40141e-06,-1.205461e-05,-1.275291e-05,-1.470314e-05,-1.436598e-05,-1.433212e-05,-1.348799e-05,-1.161985e-05,-1.002944e-05,-7.307238e-06,-4.214552e-06,-6.625575e-07,3.018326e-06,5.979798e-06,8.966409e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
