0,0.02335173,0.07361791,0.1412275,0.2141334,0.2796936,0.3270025,0.3484523,0.3484523,0.3750338,0.4322099,0.5081378,0.5879732,0.6574835,0.7061022,0.7276884,0.7276884,0.7530173,0.806046,0.873275,0.9399739,0.9947711,1.031387,1.0472175,1.0472175,1.0723927,1.1224441,1.1816835,1.237491,1.282796,1.313639,1.327269,1.327269,1.347243,1.389331,1.444295,1.50192,1.552382,1.587984,1.603897,1.603897,1.624696,1.66844,1.72424,1.779712,1.824905,1.854488,1.867011,1.867011,1.878882,1.902468,1.92941,1.951781,1.965634,1.971769,1.97345,1.97345,1.974422,1.97408,1.968168,1.954516,1.935496,1.917586,1.908249,1.908249,1.898209,1.873789,1.83487,1.784779,1.732174,1.689531,1.668863,1.668863,1.658258,1.634501,1.600759,1.562145,1.525416,1.497686,1.484753,1.484753,1.471684,1.4427,1.402123,1.356466,1.313709,1.281802,1.267025,1.267025,1.252142,1.219307,1.173735,1.1228949,1.0755708,1.0403624,1.024072,1.024072,1.0175246,1.0031676,0.9834231,0.9616188,0.9415236,0.9266785,0.9198549,0.9198549,0.9130107,0.897996,0.877308500000001,0.8544095,0.833244,0.8175852,0.8103667,0.8103667,0.8031073,0.7871484,0.7651058,0.7406239,0.7179172,0.7010694,0.6932887,0.6932887,0.6893886,0.680837,0.6690772,0.6560917,0.6441245,0.635295,0.6312316,0.6312316,0.6271452,0.6181802,0.6058428,0.592208,0.5796325,0.5703471,0.5660739,0.5660739,0.5617981,0.552418,0.5395012,0.5252167,0.5120332,0.5022947,0.4978109,0.4978109,0.493312,0.4834361,0.4698304,0.4547776,0.4408777,0.4306065,0.4258758,0.4258758,0.4211152,0.4106611,0.396256,0.3803117,0.3655829,0.3546986,0.3496845,0.3496845,0.3446682,0.3336523,0.3184715,0.3016673,0.2861437,0.2746713,0.2693868,0.2693868,0.2640832,0.2524382,0.23639,0.2186271,0.2022198,0.1900941,0.1845097,0.1845097,0.1788892,0.16654636,0.14954018,0.13071915,0.11333828,0.10049575,0.09458122,0.09458122,0.08866466,0.07567548,0.05778193,0.03798682,0.01971292,0.006214875,0
0,0.02285547,0.07245542,0.1394739,0.2118474,0.2769677,0.3239793,0.3452997,0.3452997,0.3717265,0.4285906,0.5041582,0.5836946,0.6530282,0.7015801,0.7231519,0.7231519,0.7484786,0.8015525,0.8689571,0.9359587,0.9911112,1.0280209,1.0439949,1.0439949,1.0693985,1.1199638,1.1798369,1.236209,1.281897,1.312943,1.32665,1.32665,1.346723,1.388959,1.444064,1.50176,1.552282,1.587927,1.603847,1.603847,1.624668,1.66845,1.724303,1.779823,1.825059,1.854668,1.867209,1.867209,1.879093,1.902705,1.929678,1.952085,1.965967,1.972129,1.973819,1.973819,1.974797,1.974473,1.968584,1.954958,1.935955,1.918058,1.908737,1.908737,1.898701,1.874293,1.835382,1.785341,1.732759,1.69014,1.66948,1.66948,1.658882,1.635139,1.601405,1.562814,1.526106,1.498377,1.485452,1.485452,1.472398,1.443413,1.402848,1.357212,1.314463,1.282557,1.267783,1.267783,1.252906,1.220067,1.1745085,1.1236622,1.0763438,1.041128,1.0248399,1.0248399,1.0182887,1.0039314,0.9841857,0.9623803,0.9422735,0.9274316,0.9205993,0.9205993,0.9137558,0.898735400000001,0.8780409,0.8551378,0.8339633,0.8182973,0.8110762,0.8110762,0.803813,0.7878465,0.7657917,0.741297,0.718577,0.7017185,0.6939323,0.6939323,0.6900298,0.6814724,0.6697044,0.6567097,0.6447336,0.6358976,0.631832,0.631832,0.6277417,0.6187695,0.6064218,0.5927773,0.5801903,0.5708974,0.5666198,0.5666198,0.5623423,0.5529531,0.5400246,0.5257276,0.512532,0.5027849,0.4982962,0.4982962,0.4937934,0.4839074,0.4702894,0.4552227,0.4413082,0.4310267,0.4262919,0.4262919,0.4215264,0.4110622,0.3966421,0.3806821,0.3659393,0.3550434,0.3500243,0.3500243,0.3450028,0.3339756,0.3187791,0.301958,0.2864191,0.2749346,0.2696453,0.2696453,0.2643364,0.2526799,0.2366154,0.2188342,0.2024111,0.1902742,0.1846835,0.1846835,0.1790564,0.16670242,0.14967913,0.1308403,0.11344298,0.10058822,0.09466835,0.09466835,0.0887462199999999,0.07574476,0.05783465,0.03802134,0.01973072,0.006220473,0
0,0.02220985,0.07055954,0.1361617,0.2072491,0.2713589,0.3177073,0.338744,0.338744,0.3648325,0.4210232,0.495814,0.5747021,0.6436386,0.6920232,0.7135547,0.7135547,0.738861,0.7919971,0.8597101,0.9273044,0.9831707,1.020672,1.0369315,1.0369315,1.0628206,1.1144509,1.1756751,1.233268,1.27979,1.311293,1.325163,1.325163,1.345467,1.388048,1.443439,1.501333,1.551979,1.587697,1.603653,1.603653,1.62452,1.668398,1.724356,1.779995,1.825328,1.855013,1.86758,1.86758,1.879492,1.903164,1.930225,1.952713,1.966663,1.972869,1.974576,1.974576,1.975571,1.975283,1.969452,1.955882,1.936926,1.919067,1.90975,1.90975,1.899735,1.87537,1.836523,1.786542,1.734025,1.691448,1.67082,1.67082,1.660227,1.63651,1.60282,1.564264,1.527588,1.499885,1.486969,1.486969,1.473922,1.444969,1.404425,1.358815,1.31609,1.284201,1.269431,1.269431,1.254552,1.221723,1.1761693,1.1253407,1.0780096,1.0427895,1.0264989,1.0264989,1.0199495,1.0055825,0.9858319,0.9640097,0.9438938,0.9290497,0.9222136,0.9222136,0.9153656,0.9003395,0.8796301,0.8567043,0.8355123,0.8198323,0.812604499999999,0.812604499999999,0.8053343,0.7893509,0.7672718,0.7427461,0.7199969,0.7031144,0.6953172,0.6953172,0.6914087,0.6828387,0.6710529,0.6580377,0.6460422,0.6371927,0.6331196,0.6331196,0.6290227,0.6200358,0.6076665,0.5939965,0.5813875,0.5720768,0.5677916,0.5677916,0.5635056,0.5540986,0.5411455,0.526821,0.5135986,0.5038315,0.4993339,0.4993339,0.4948228,0.4849163,0.4712695,0.4561712,0.4422277,0.4319249,0.4271797,0.4271797,0.4224037,0.4119165,0.3974665,0.3814711,0.3666966,0.3557767,0.3507468,0.3507468,0.3457138,0.3346624,0.3194334,0.3025754,0.2870037,0.2754936,0.2701926,0.2701926,0.2648724,0.2531903,0.2370919,0.2192727,0.2028143,0.1906518,0.1850495,0.1850495,0.1794113,0.16703176,0.1499733,0.13109576,0.11366354,0.10078316,0.09485113,0.09485113,0.08891715,0.07589027,0.05794522,0.03809364,0.01976804,0.006232205,0
0,0.0216072,0.06864413,0.13252729,0.2018878,0.2645828,0.309994,0.3306283,0.3306283,0.3562394,0.4114795,0.485178,0.5631448,0.6314973,0.6796122,0.7010634,0.7010634,0.7263113,0.7794545,0.8474648,0.915712,0.9724169,1.0106431,1.0272524,1.0272524,1.053738,1.106709,1.1696885,1.228909,1.276581,1.308723,1.322853,1.322853,1.343463,1.386551,1.442364,1.500534,1.551369,1.587194,1.603204,1.603204,1.624133,1.668131,1.724261,1.78008,1.825552,1.855331,1.867951,1.867951,1.879903,1.903672,1.930849,1.953469,1.967516,1.9738,1.975532,1.975532,1.976567,1.976341,1.970581,1.957095,1.938209,1.920394,1.911109,1.911109,1.901113,1.876809,1.838034,1.788139,1.735716,1.693221,1.672609,1.672609,1.662047,1.638359,1.604712,1.566213,1.529582,1.501911,1.48901,1.48901,1.475979,1.447052,1.406554,1.360978,1.318278,1.286407,1.271647,1.271647,1.256772,1.223962,1.1784106,1.1275824,1.0802488,1.0450263,1.0287289,1.0287289,1.0221727,1.0078035,0.9880374,0.9662077,0.946084,0.9312236,0.9243816,0.9243816,0.9175288,0.9024841,0.8817548,0.8588039,0.8375884,0.8218881,0.8146493,0.8146493,0.807369,0.7913622,0.769248,0.7446815,0.7218896,0.7049757,0.697163,0.697163,0.693247,0.6846593,0.6728487,0.6598054,0.6477838,0.6389141,0.6348314,0.6348314,0.6307254,0.6217168,0.6093186,0.5956159,0.5829748,0.5736416,0.569345,0.569345,0.5650479,0.5556161,0.5426287,0.5282663,0.5150085,0.5052156,0.5007055,0.5007055,0.4961808,0.4862471,0.4725635,0.4574214,0.4434379,0.4331057,0.4283469,0.4283469,0.4235568,0.41304,0.3985477,0.382506,0.3676879,0.356736,0.3516912,0.3516912,0.3466444,0.335562,0.3202874,0.3033808,0.2877633,0.2762209,0.2709044,0.2709044,0.2655697,0.2538543,0.2377098,0.219841,0.2033364,0.1911409,0.1855236,0.1855236,0.17987,0.16745624,0.15035208,0.13142462,0.11394693,0.10103271,0.09508617,0.09508617,0.08913679,0.07607675,0.05808667,0.0381859,0.01981564,0.006247147,0
0,0.02104907,0.06688619,0.12916987,0.1968509,0.2580999,0.3025203,0.3227226,0.3227226,0.3478152,0.4020053,0.4744709,0.5513673,0.6190082,0.6667659,0.6880997,0.6880997,0.7132439,0.7663032,0.8344937,0.9032824,0.9607505,0.999639,1.0165857,1.0165857,1.0436546,1.0979609,1.1627414,1.223689,1.272626,1.30549,1.319897,1.319897,1.340863,1.384554,1.440875,1.499378,1.550422,1.586383,1.602448,1.602448,1.623448,1.667601,1.723929,1.779937,1.825593,1.855505,1.868178,1.868178,1.880176,1.904068,1.931388,1.954159,1.968342,1.9747,1.976479,1.976479,1.977551,1.977399,1.97174,1.958345,1.939549,1.921798,1.912541,1.912541,1.902574,1.878328,1.83964,1.789859,1.737536,1.695115,1.674547,1.674547,1.663993,1.640352,1.60676,1.568317,1.531734,1.5041,1.491217,1.491217,1.478198,1.449301,1.408839,1.363305,1.320637,1.288784,1.274033,1.274033,1.259174,1.226371,1.180831,1.1300088,1.0826677,1.0474318,1.0311262,1.0311262,1.02457,1.0101951,0.990419,0.9685696,0.9484319,0.933553,0.9267064,0.9267064,0.9198494,0.9047858,0.8840366,0.8610596,0.8398107,0.8240869,0.816837,0.816837,0.8095448,0.7935118,0.7713588,0.746746,0.723908,0.7069575,0.6991281,0.6991281,0.695203,0.6865958,0.6747577,0.6616834,0.6496326,0.6407403,0.6366473,0.6366473,0.6325313,0.6234991,0.6110683,0.5973291,0.5846537,0.575295,0.5709861,0.5709861,0.5666763,0.5572194,0.5441952,0.5297903,0.5164928,0.5066705,0.5021473,0.5021473,0.4976091,0.4876455,0.4739196,0.4587317,0.4447052,0.4343412,0.429568,0.429568,0.4247633,0.4142127,0.3996754,0.3835838,0.3687202,0.3577343,0.3526739,0.3526739,0.3476109,0.3364935,0.3211725,0.3042135,0.288549,0.2769719,0.2716391,0.2716391,0.2662884,0.2545376,0.238345,0.2204243,0.2038721,0.1916409,0.1860077,0.1860077,0.1803378,0.16788983,0.15073778,0.13175884,0.11423448,0.10128604,0.09532387,0.09532387,0.08935873,0.07626522,0.05822929,0.03827881,0.0198635,0.006262132,0
0,0.02059808,0.06544987,0.126407,0.192682,0.2527064,0.2962763,0.3161046,0.3161046,0.3407433,0.3940043,0.4653492,0.5412421,0.6081851,0.6555692,0.6767711,0.6767711,0.7017908,0.7546958,0.8229343,0.8920858,0.9501176,0.9895343,1.0067409,1.0067409,1.0342882,1.0896981,1.1560128,1.2184919,1.268583,1.302121,1.316797,1.316797,1.338106,1.382373,1.439194,1.498037,1.54929,1.585379,1.601501,1.601501,1.622568,1.666872,1.723392,1.77961,1.825439,1.855475,1.868208,1.868208,1.880269,1.904264,1.931745,1.954661,1.968985,1.975434,1.977247,1.977247,1.978355,1.978287,1.972726,1.959431,1.94072,1.923037,1.913807,1.913807,1.903864,1.879676,1.84109,1.7914,1.739175,1.696833,1.676289,1.676289,1.665756,1.642151,1.608608,1.570215,1.533679,1.506077,1.493205,1.493205,1.480209,1.451339,1.410919,1.365414,1.322779,1.290942,1.276195,1.276195,1.261337,1.228547,1.1830159,1.13219,1.0848445,1.0496014,1.0332868,1.0332868,1.0267222,1.0123382,0.9925542,0.9706985,0.950535700000001,0.9356481,0.9287973,0.9287973,0.9219294,0.9068568,0.8860799,0.8630755,0.8418014,0.8260566,0.8187946,0.8187946,0.811492,0.795434,0.7732445,0.7485873,0.7257062,0.7087226,0.7008763,0.7008763,0.6969431,0.6883183,0.6764546,0.6633517,0.6512738,0.6423601,0.6382588,0.6382588,0.6341325,0.6250792,0.6126188,0.5988457,0.5861381,0.5767557,0.5724359,0.5724359,0.568116,0.5586336,0.5455757,0.5311322,0.5177991,0.5079504,0.5034149,0.5034149,0.4988645,0.4888738,0.47511,0.4598802,0.4458149,0.4354214,0.4306346,0.4306346,0.4258172,0.4152371,0.4006588,0.3845228,0.3696171,0.3586004,0.3535269,0.3535269,0.3484493,0.3373019,0.3219393,0.3049341,0.2892264,0.277618,0.2722718,0.2722718,0.2669058,0.2551247,0.2388903,0.2209238,0.2043295,0.1920678,0.1864206,0.1864206,0.1807375,0.16825845,0.1510659,0.13204266,0.11447672,0.10150016,0.09552441,0.09552441,0.08954631,0.07642392,0.05834918,0.03835671,0.01990347,0.006274643,0
0,0.02027464,0.06443349,0.12446648,0.1897621,0.248931,0.2919034,0.3114673,0.3114673,0.3357852,0.3883859,0.4589245,0.5340799,0.6004957,0.6475864,0.6686813,0.6686813,0.6935935,0.7463514,0.8145657,0.8839136,0.9422925,0.9820526,0.9994395,0.9994395,1.0272921,1.0834507,1.1508327,1.2144032,1.265335,1.299381,1.314247,1.314247,1.335826,1.380536,1.437758,1.49686,1.548277,1.584476,1.600631,1.600631,1.621757,1.666181,1.722859,1.779238,1.825214,1.855343,1.868107,1.868107,1.880217,1.90431,1.93192,1.954963,1.969382,1.975906,1.977755,1.977755,1.97889,1.978884,1.973405,1.960193,1.941555,1.923919,1.914711,1.914711,1.904794,1.88065,1.842127,1.792522,1.740371,1.698072,1.677563,1.677563,1.66704,1.643465,1.60996,1.5716,1.535102,1.507528,1.494667,1.494667,1.48167,1.452831,1.412426,1.36695,1.324343,1.292513,1.277764,1.277764,1.262912,1.230134,1.1846085,1.1337814,1.0864281,1.0511717,1.0348499,1.0348499,1.0282892,1.0139047,0.9941079,0.9722365,0.9520632,0.937162099999999,0.9303091,0.9303091,0.9234353,0.908354,0.8875608,0.8645348,0.843238,0.8274772,0.8202081,0.8202081,0.8128967,0.7968202,0.7746028,0.7499131,0.7269999,0.7099906,0.7021337,0.7021337,0.6981938,0.689555,0.6776727,0.6645485,0.6524499,0.6435219,0.6394128,0.6394128,0.6352792,0.6262106,0.6137283,0.5999288,0.5871986,0.5777986,0.5734709,0.5734709,0.5691422,0.5596427,0.546559,0.5320881,0.5187294,0.5088605,0.5043166,0.5043166,0.4997564,0.489746,0.4759548,0.4606937,0.4466003,0.4361865,0.4313899,0.4313899,0.4265621,0.4159618,0.4013533,0.3851847,0.3702493,0.3592111,0.354126,0.354126,0.3490395,0.3378697,0.3224761,0.3054378,0.2897003,0.2780701,0.2727137,0.2727137,0.2673373,0.255534,0.2392702,0.2212702,0.2046469,0.1923641,0.1867074,0.1867074,0.1810142,0.1685136,0.15129244,0.13223758,0.11464441,0.10164685,0.09566223,0.09566223,0.08967472,0.07653244,0.0584311,0.03840989,0.01993072,0.006283154,0
0,0.02013262,0.06397782,0.12358941,0.188441,0.2472244,0.2899277,0.3093726,0.3093726,0.3335462,0.3858478,0.4560208,0.5308392,0.5970115,0.6439642,0.6650072,0.6650072,0.6898678,0.742549,0.8107397,0.8801633,0.9386848,0.9785886,0.9960491,0.9960491,1.0240394,1.0805224,1.1483811,1.2124491,1.26376,1.298038,1.312996,1.312996,1.334695,1.379621,1.437032,1.496257,1.547763,1.583996,1.600185,1.600185,1.621334,1.665821,1.722567,1.77902,1.825056,1.855244,1.868034,1.868034,1.880166,1.904307,1.931956,1.955072,1.96955,1.976108,1.977971,1.977971,1.979122,1.979152,1.973713,1.960535,1.941932,1.924316,1.915121,1.915121,1.905212,1.881097,1.842604,1.79303,1.740916,1.698647,1.678143,1.678143,1.667626,1.644063,1.610574,1.57224,1.535756,1.508187,1.495333,1.495333,1.482338,1.453505,1.413126,1.367656,1.325051,1.29323,1.278485,1.278485,1.263636,1.230858,1.1853327,1.1345099,1.0871523,1.0518916,1.035567,1.035567,1.0290061,1.0146142,0.9948108,0.9729387,0.9527612,0.9378625,0.9309978,0.9309978,0.9241248,0.9090339,0.888233,0.8651998,0.843893299999999,0.8281238,0.82085,0.82085,0.813535799999999,0.7974491,0.7752197,0.7505148,0.7275866,0.7105661,0.7027027,0.7027027,0.6987607,0.6901159,0.6782247,0.6650906,0.6529822,0.6440472,0.6399347,0.6399347,0.6357982,0.626722,0.6142288,0.6004195,0.5876784,0.5782699,0.5739383,0.5739383,0.5696061,0.5600974,0.5470026,0.5325184,0.5191486,0.5092707,0.5047218,0.5047218,0.500158,0.4901389,0.4763351,0.4610601,0.4469531,0.4365298,0.4317285,0.4317285,0.4268964,0.4162862,0.4016644,0.3854812,0.370532,0.3594841,0.3543951,0.3543951,0.349303,0.338123,0.3227159,0.3056635,0.2899122,0.2782712,0.2729109,0.2729109,0.2675305,0.2557169,0.239439,0.2214247,0.2047883,0.1924949,0.1868338,0.1868338,0.1811367,0.16862687,0.15139263,0.13232418,0.11471791,0.10171177,0.09572272,0.09572272,0.08973153,0.07658033,0.05846711,0.03843319,0.01994268,0.006286878,0
0,0.01998362,0.06351225,0.12270539,0.1871168,0.2455176,0.2879552,0.3072822,0.3072822,0.3313125,0.383318,0.4531285,0.5276103,0.593537,0.6403496,0.6613402,0.6613402,0.6861474,0.738749,0.8069073,0.8763922,0.9350524,0.9750938,0.9926242,0.9926242,1.020743,1.077549,1.145874,1.2104289,1.262126,1.296642,1.311699,1.311699,1.333524,1.378662,1.43626,1.495619,1.547204,1.583496,1.599698,1.599698,1.620882,1.665419,1.72224,1.778774,1.824893,1.855127,1.867936,1.867936,1.880088,1.90428,1.931996,1.955174,1.969701,1.976297,1.978175,1.978175,1.979335,1.979397,1.97401,1.960875,1.942301,1.924713,1.915523,1.915523,1.905629,1.881539,1.843077,1.793543,1.741458,1.699217,1.678729,1.678729,1.668221,1.64466,1.611197,1.572874,1.536408,1.508853,1.496005,1.496005,1.483008,1.454192,1.413814,1.368364,1.325767,1.293948,1.279212,1.279212,1.264354,1.231578,1.1860609,1.1352338,1.0878763,1.0526068,1.0362807,1.0362807,1.0297192,1.015326,0.9955166,0.9736385,0.9534532,0.9385479,0.9316854,0.9316854,0.9248092,0.9097128,0.8889048,0.8658592,0.8445413,0.8287654,0.82149,0.82149,0.8141718,0.7980767,0.7758343,0.751114,0.7281704,0.7111383,0.7032692,0.7032692,0.6993243,0.6906731,0.6787729,0.6656291,0.653512,0.6445689,0.6404544,0.6404544,0.6363141,0.6272308,0.6147267,0.6009055,0.5881533,0.5787375,0.5744019,0.5744019,0.5700661,0.5605489,0.5474426,0.5329464,0.5195626,0.5096769,0.5051242,0.5051242,0.500556,0.4905279,0.4767104,0.461422,0.4473022,0.4368696,0.4320636,0.4320636,0.4272276,0.4166071,0.4019725,0.3857733,0.3708111,0.3597529,0.3546595,0.3546595,0.3495635,0.3383728,0.322953,0.3058853,0.2901199,0.2784698,0.2731037,0.2731037,0.2677189,0.2558962,0.2396046,0.2215758,0.2049262,0.1926237,0.1869577,0.1869577,0.1812564,0.16873752,0.15149044,0.13240814,0.11479002,0.10177509,0.09578196,0.09578196,0.08978676,0.07662698,0.0585022,0.03845588,0.01995425,0.006290498,0
0,0.01965709,0.06248501,0.12075205,0.1841963,0.2417602,0.2836162,0.3026869,0.3026869,0.3264069,0.3777708,0.4467929,0.5205429,0.5859315,0.6324345,0.6533073,0.6533073,0.677993,0.7304068,0.7984795,0.8680742,0.9269982,0.9673258,0.9850058,0.9850058,1.0133987,1.0708763,1.1401916,1.2058008,1.258345,1.29338,1.308642,1.308642,1.330753,1.376372,1.434418,1.494085,1.54586,1.582268,1.598523,1.598523,1.619757,1.664433,1.721436,1.778156,1.824431,1.85478,1.867646,1.867646,1.879851,1.904143,1.932006,1.955333,1.969987,1.976673,1.97859,1.97859,1.979784,1.979928,1.974622,1.961596,1.943104,1.925568,1.916411,1.916411,1.906542,1.882504,1.844118,1.794663,1.742662,1.700473,1.680012,1.680012,1.66951,1.64599,1.612554,1.57428,1.537839,1.510317,1.497468,1.497468,1.484496,1.455688,1.415345,1.369916,1.327335,1.295528,1.280795,1.280795,1.265944,1.233175,1.1876535,1.1368219,1.0894501,1.0541781,1.0378403,1.0378403,1.0312789,1.0168763,0.9970585,0.9751644,0.9549667,0.9400501,0.933183399999999,0.933183399999999,0.926304,0.9111958,0.8903664,0.8672966,0.8459621,0.8301655,0.8228812,0.8228812,0.8155537,0.7994396,0.7771674,0.7524138,0.7294366,0.7123786,0.7044967,0.7044967,0.700546,0.6918804,0.6799604,0.6667946,0.6546562,0.6456987,0.6415759,0.6415759,0.6374286,0.6283293,0.6158025,0.6019557,0.5891802,0.5797461,0.5754028,0.5754028,0.5710585,0.5615233,0.548392,0.5338665,0.5204574,0.5105511,0.50599,0.50599,0.5014127,0.4913643,0.47752,0.4622003,0.4480529,0.4375985,0.4327836,0.4327836,0.4279365,0.4172953,0.4026312,0.3864011,0.3714092,0.3603293,0.3552259,0.3552259,0.3501199,0.3389081,0.3234579,0.3063582,0.2905639,0.2788918,0.2735165,0.2735165,0.2681215,0.2562774,0.2399582,0.2218976,0.2052197,0.192897,0.1872214,0.1872214,0.1815108,0.16897188,0.15169783,0.13258669,0.11494224,0.10190805,0.09590682,0.09590682,0.08990304,0.07672528,0.05857594,0.03850352,0.01997864,0.006298072,0
