0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.29439e-06,1.117381e-06,1.061919e-06,4.435198e-07,4.02072e-07,1.076511e-06,8.034822e-07,6.024232e-07,1.294538e-06,1.885654e-06,3.540202e-06,4.175745e-06,4.536048e-06,4.771628e-06,4.980501e-06,5.170133e-06,5.354137e-06,5.54018e-06,5.720694e-06,5.907589e-06,6.086429e-06,6.269575e-06,6.443276e-06,6.614886e-06,6.778671e-06,6.930795e-06,7.07873e-06,7.202805e-06,7.328865e-06,7.417028e-06,7.515195e-06,7.559315e-06,7.620746e-06,7.608274e-06,7.618014e-06,7.535081e-06,7.476523e-06,7.278192e-06,6.85688e-06,5.058374e-06,3.188839e-07,1.471878e-06,4.745345e-06,8.249203e-07,3.46412e-06,2.115083e-06,2.013923e-06,1.57278e-06
1.976708e-06,1.45612e-06,1.317725e-06,1.033325e-06,9.884118e-07,4.435679e-07,8.544565e-07,3.615145e-07,1.739991e-06,4.448133e-06,9.821796e-06,1.206437e-05,1.383824e-05,1.415699e-05,1.527577e-05,1.533937e-05,1.64042e-05,1.642014e-05,1.750301e-05,1.749814e-05,1.859881e-05,1.856669e-05,1.966773e-05,1.959336e-05,2.067349e-05,2.053946e-05,2.157562e-05,2.136231e-05,2.233123e-05,2.202047e-05,2.290015e-05,2.247191e-05,2.323179e-05,2.265174e-05,2.323912e-05,2.244249e-05,2.271671e-05,2.125165e-05,1.944772e-05,1.318703e-05,9.556368e-06,7.253356e-06,6.299005e-06,6.705717e-06,5.031916e-06,3.76965e-06,3.285377e-06,2.180956e-06
3.58641e-06,2.206128e-06,2.339923e-06,1.318426e-06,1.577472e-06,1.265021e-06,1.634591e-06,8.347471e-07,1.512587e-06,1.968271e-05,3.83712e-05,4.640882e-05,5.156334e-05,5.323418e-05,5.611311e-05,5.689143e-05,5.945687e-05,6.003571e-05,6.254668e-05,6.302511e-05,6.549559e-05,6.585868e-05,6.82448e-05,6.844966e-05,7.069766e-05,7.069577e-05,7.274543e-05,7.247939e-05,7.426764e-05,7.368218e-05,7.514674e-05,7.417428e-05,7.521577e-05,7.372918e-05,7.416467e-05,7.194691e-05,7.137436e-05,6.714457e-05,6.014579e-05,3.855032e-05,1.179324e-05,9.601244e-06,1.276201e-05,7.473774e-06,9.604551e-06,6.573498e-06,6.009584e-06,3.880457e-06
3.284605e-06,2.493687e-06,2.248043e-06,1.804124e-06,1.660339e-06,7.751675e-07,1.443417e-06,6.406643e-07,1.210696e-05,7.560345e-05,0.000154548,0.0001926937,0.0002122794,0.0002211303,0.0002301322,0.0002349303,0.0002423034,0.0002461929,0.0002530958,0.0002565255,0.0002630505,0.0002659794,0.0002719821,0.0002742607,0.0002795627,0.0002810235,0.000285423,0.0002858614,0.0002891415,0.000288356,0.0002902971,0.0002880239,0.0002882395,0.0002839465,0.0002816704,0.0002743669,0.0002676832,0.0002510989,0.0002143304,0.0001208884,3.12756e-05,1.275401e-05,1.022255e-05,1.118016e-05,8.326813e-06,6.279126e-06,5.419732e-06,3.663322e-06
4.256675e-06,2.509571e-06,2.776043e-06,1.506018e-06,2.012408e-06,1.286995e-06,2.214945e-06,1.228124e-06,5.347337e-05,0.0004894432,0.0008636388,0.001031577,0.001118927,0.00116321,0.001205451,0.001231679,0.001265807,0.001287445,0.001318721,0.001337895,0.001366795,0.001383301,0.00140914,0.001422233,0.001444168,0.001453025,0.001470093,0.001473696,0.001484847,0.001482191,0.00148635,0.001476091,0.001471303,0.00145074,0.001433304,0.001398304,0.00136207,0.001292944,0.001141694,0.0007180726,9.816485e-05,1.062301e-05,1.520338e-05,9.333537e-06,1.122852e-05,7.641896e-06,7.098801e-06,4.450243e-06
3.344364e-06,2.643249e-06,2.382726e-06,1.96845e-06,1.74943e-06,8.326512e-07,1.75273e-06,4.195054e-06,0.0004949681,0.002231941,0.003190688,0.003597061,0.003834008,0.003971932,0.004105067,0.004196255,0.00430525,0.004381963,0.004480887,0.004549321,0.004639545,0.004698975,0.004778252,0.004826209,0.004891778,0.004925525,0.004974225,0.00499037,0.005018731,0.005013918,0.005018363,0.004988111,0.004962116,0.004897648,0.00482988,0.004722029,0.004608482,0.004450366,0.00415444,0.003212202,0.0008084162,2.015073e-05,9.473265e-06,1.15193e-05,8.372774e-06,6.362074e-06,5.443051e-06,3.752319e-06
4.32033e-06,2.537518e-06,2.84506e-06,1.421383e-06,2.080702e-06,9.901147e-07,1.768153e-06,1.031201e-05,0.002431638,0.005078042,0.006441581,0.007077678,0.007491531,0.007745788,0.007998507,0.008173479,0.008381396,0.008529275,0.008716541,0.00884859,0.009017662,0.009132578,0.009279253,0.009372377,0.009491477,0.009557625,0.009643195,0.009675911,0.009721346,0.009714256,0.009712688,0.009657308,0.009596057,0.009475964,0.00933372,0.009135813,0.008917443,0.008680301,0.008293693,0.007242366,0.003877195,2.848636e-05,1.391293e-05,1.047319e-05,1.108174e-05,8.093415e-06,7.131546e-06,4.617462e-06
3.321614e-06,2.533382e-06,2.714459e-06,1.668076e-06,2.385539e-06,9.335485e-07,4.460844e-06,0.0001943514,0.005141886,0.008407891,0.01013999,0.01102242,0.01162303,0.01201199,0.01239009,0.01266407,0.01297332,0.01320581,0.01348149,0.01368918,0.01393515,0.01411623,0.01432653,0.01447395,0.01464105,0.01474698,0.01486214,0.01491678,0.01497017,0.01496381,0.01494514,0.01486492,0.01475489,0.01457597,0.01434241,0.01404799,0.0137072,0.0133928,0.01292297,0.0118778,0.008093238,0.0003678021,4.801239e-06,1.348663e-05,7.186559e-06,6.848917e-06,4.974721e-06,3.834655e-06
4.35209e-06,2.51276e-06,2.882007e-06,1.388141e-06,2.156383e-06,1.171415e-06,6.414843e-06,0.001753991,0.008229076,0.01212098,0.01424253,0.01539599,0.01618718,0.01673243,0.01723462,0.01762468,0.01803211,0.01836231,0.01872284,0.0190152,0.01933497,0.01958717,0.01985911,0.0200616,0.02027622,0.02041833,0.02056449,0.02063281,0.02069771,0.02067885,0.02064914,0.02052535,0.02037551,0.02011231,0.01980014,0.01937508,0.01893303,0.01849789,0.01799996,0.01689739,0.01288706,0.003223428,2.622414e-05,9.373053e-06,1.159772e-05,8.204104e-06,7.227341e-06,4.645843e-06
